game_date,game_id,home_team,away_team,ump_name
2019-06-08,BOS201906082,BOS,TBR,diazl901
2019-06-09,BOS201906090,BOS,TBR,ortir901
2019-06-10,BOS201906100,BOS,TEX,wendh902
2019-06-11,BOS201906110,BOS,TEX,herna901
2019-06-12,BOS201906120,BOS,TEX,carav901
2019-06-13,BOS201906130,BOS,TEX,bakej902
2019-06-21,BOS201906210,BOS,TOR,hamaa901
2019-06-22,BOS201906220,BOS,TOR,ticht901
2019-06-23,BOS201906230,BOS,TOR,cuzzp901
2019-06-24,BOS201906240,BOS,CHW,welkb901
2019-06-25,BOS201906250,BOS,CHW,barrl901
2019-06-26,BOS201906260,BOS,CHW,ortir901
2019-06-29,BOS201906290,BOS,NYY,hicke901
2019-06-30,BOS201906300,BOS,NYY,torrc901
2019-07-12,BOS201907120,BOS,LAD,cuzzp901
2019-07-13,BOS201907130,BOS,LAD,millb903
2019-07-14,BOS201907140,BOS,LAD,hobep901
2019-07-15,BOS201907150,BOS,TOR,ortir901
2019-07-16,BOS201907160,BOS,TOR,iassd901
2019-07-17,BOS201907170,BOS,TOR,barrl901
2019-07-18,BOS201907180,BOS,TOR,guccc901
2019-07-25,BOS201907250,BOS,NYY,reybd901
2019-07-26,BOS201907260,BOS,NYY,nauep901
2019-07-27,BOS201907270,BOS,NYY,mahrn901
2019-07-28,BOS201907280,BOS,NYY,culbf901
2019-07-30,BOS201907300,BOS,TBR,timmt901
2019-07-31,BOS201907310,BOS,TBR,barbs901
2019-08-01,BOS201908010,BOS,TBR,wintm901
2019-08-05,BOS201908050,BOS,KCR,gibsh902
2019-08-06,BOS201908060,BOS,KCR,gormb901
2019-08-07,BOS201908070,BOS,KCR,blakr901
2019-08-08,BOS201908080,BOS,LAA,onorb901
2019-08-09,BOS201908090,BOS,LAA,rippm901
2019-08-10,BOS201908100,BOS,LAA,hoyej901
2019-08-11,BOS201908110,BOS,LAA,libkj901
2019-08-16,BOS201908160,BOS,BAL,westj901
2019-08-17,BOS201908170,BOS,BAL,coope901
2019-08-18,BOS201908180,BOS,BAL,viscj901
2019-08-20,BOS201908200,BOS,PHI,iassd901
2019-08-21,BOS201908210,BOS,PHI,wendh902
2019-09-03,BOS201909030,BOS,MIN,reybd901
2019-09-04,BOS201909040,BOS,MIN,dejer901
2019-09-05,BOS201909050,BOS,MIN,culbf901
2019-09-06,BOS201909060,BOS,NYY,timmt901
2019-09-07,BOS201909070,BOS,NYY,kulpr901
2019-09-08,BOS201909080,BOS,NYY,muchm901
2019-09-09,BOS201909090,BOS,NYY,drakr901
2019-09-17,BOS201909170,BOS,SFG,westj901
2019-09-18,BOS201909180,BOS,SFG,coope901
2019-09-19,BOS201909190,BOS,SFG,littw901
2019-09-27,BOS201909270,BOS,BAL,lives901
2019-09-28,BOS201909280,BOS,BAL,onorb901
2019-09-29,BOS201909290,BOS,BAL,rippm901
2019-04-05,CHA201904050,CHW,SEA,fairc901
2019-04-06,CHA201904060,CHW,SEA,estam901
2019-04-07,CHA201904070,CHW,SEA,emmep901
2019-04-08,CHA201904080,CHW,TBR,wendh902
2019-04-09,CHA201904090,CHW,TBR,bakej902
2019-04-10,CHA201904100,CHW,TBR,carav901
2019-04-15,CHA201904150,CHW,KCR,westj901
2019-04-16,CHA201904160,CHW,KCR,coope901
2019-04-17,CHA201904170,CHW,KCR,viscj901
2019-04-26,CHA201904260,CHW,DET,blasc901
2019-04-28,CHA201904280,CHW,DET,randt901
2019-04-29,CHA201904290,CHW,BAL,vanol901
2019-05-01,CHA201905011,CHW,BAL,rackd901
2019-05-01,CHA201905012,CHW,BAL,belld901
2019-05-02,CHA201905020,CHW,BOS,may-b901
2019-05-03,CHA201905030,CHW,BOS,buckc901
2019-05-04,CHA201905040,CHW,BOS,reybd901
2019-05-05,CHA201905050,CHW,BOS,culbf901
2019-05-13,CHA201905130,CHW,CLE,wintm901
2019-05-14,CHA201905140,CHW,CLE,timmt901
2019-05-16,CHA201905160,CHW,TOR,addir901
2019-05-17,CHA201905170,CHW,TOR,knigb901
2019-05-18,CHA201905180,CHW,TOR,davig901
2019-05-19,CHA201905190,CHW,TOR,hobep901
2019-05-27,CHA201905270,CHW,KCR,millb901
2019-05-28,CHA201905280,CHW,KCR,conrc901
2019-05-29,CHA201905290,CHW,KCR,carlm901
2019-05-30,CHA201905300,CHW,CLE,culbf901
2019-05-31,CHA201905310,CHW,CLE,nauep901
2019-06-01,CHA201906010,CHW,CLE,reybd901
2019-06-02,CHA201906020,CHW,CLE,buckc901
2019-06-10,CHA201906100,CHW,WSN,kellj901
2019-06-11,CHA201906110,CHW,WSN,whitc901
2019-06-13,CHA201906130,CHW,NYY,hamaa901
2019-06-14,CHA201906140,CHW,NYY,ticht901
2019-06-15,CHA201906150,CHW,NYY,cuzzp901
2019-06-16,CHA201906160,CHW,NYY,lentn901
2019-06-28,CHA201906280,CHW,MIN,gonzm901
2019-06-29,CHA201906290,CHW,MIN,holbs901
2019-06-30,CHA201906300,CHW,MIN,wolfj901
2019-07-03,CHA201907031,CHW,DET,millb901
2019-07-03,CHA201907032,CHW,DET,eddid901
2019-07-04,CHA201907040,CHW,DET,viscj901
2019-07-06,CHA201907060,CHW,CHC,muchm901
2019-07-07,CHA201907070,CHW,CHC,timmt901
2019-07-22,CHA201907220,CHW,MIA,fostm901
2019-07-23,CHA201907230,CHW,MIA,cedeg901
2019-07-24,CHA201907240,CHW,MIA,addir901
2019-07-25,CHA201907250,CHW,MIN,hicke901
2019-07-26,CHA201907260,CHW,MIN,segac901
2019-07-27,CHA201907270,CHW,MIN,torrc901
2019-07-28,CHA201907280,CHW,MIN,herna901
2019-07-30,CHA201907300,CHW,NYM,lentn901
2019-07-31,CHA201907310,CHW,NYM,wegnm901
2019-08-01,CHA201908010,CHW,NYM,gibsg901
2019-08-09,CHA201908090,CHW,OAK,viscj901
2019-08-10,CHA201908100,CHW,OAK,littw901
2019-08-11,CHA201908110,CHW,OAK,westj901
2019-08-13,CHA201908131,CHW,HOU,ticht901
2019-08-13,CHA201908132,CHW,HOU,may-b901
2019-08-14,CHA201908140,CHW,HOU,cuzzp901
2019-08-22,CHA201908220,CHW,TEX,gonzm901
2019-08-23,CHA201908230,CHW,TEX,holbs901
2019-08-24,CHA201908240,CHW,TEX,wolfj901
2019-08-25,CHA201908250,CHW,TEX,dejer901
2019-08-27,CHA201908270,CHW,MIN,fleta901
2019-08-28,CHA201908280,CHW,MIN,littw901
2019-08-29,CHA201908290,CHW,MIN,westj901
2019-09-06,CHA201909060,CHW,LAA,nauep901
2019-09-07,CHA201909070,CHW,LAA,libkj901
2019-09-08,CHA201909080,CHW,LAA,torrc901
2019-09-10,CHA201909100,CHW,KCR,marqa901
2019-09-11,CHA201909110,CHW,KCR,belld901
2019-09-12,CHA201909120,CHW,KCR,rehaj901
2019-09-24,CHA201909240,CHW,CLE,onorb901
2019-09-25,CHA201909250,CHW,CLE,rippm901
2019-09-26,CHA201909260,CHW,CLE,hoyej901
2019-09-28,CHA201909281,CHW,DET,mealj901
2019-09-28,CHA201909282,CHW,DET,kulpr901
2019-09-29,CHA201909290,CHW,DET,morag901
2019-04-08,CHN201904080,CHC,PIT,drecb901
2019-04-10,CHN201904100,CHC,PIT,gonzm901
2019-04-11,CHN201904110,CHC,PIT,estam901
2019-04-12,CHN201904120,CHC,LAA,morag901
2019-04-13,CHN201904130,CHC,LAA,mealj901
2019-04-19,CHN201904190,CHC,ARI,iassd901
2019-04-20,CHN201904200,CHC,ARI,holbs901
2019-04-21,CHN201904210,CHC,ARI,fairc901
2019-04-23,CHN201904230,CHC,LAD,barrt901
2019-04-24,CHN201904240,CHC,LAD,whitc901
2019-04-25,CHN201904250,CHC,LAD,barkl901
2019-05-03,CHN201905030,CHC,STL,marqa901
2019-05-04,CHN201905040,CHC,STL,vanol901
2019-05-05,CHN201905050,CHC,STL,rackd901
2019-05-06,CHN201905060,CHC,MIA,hudsm901
2019-05-07,CHN201905070,CHC,MIA,johna901
2019-05-08,CHN201905080,CHC,MIA,wolcq901
2019-05-09,CHN201905090,CHC,MIA,cedeg901
2019-05-10,CHN201905100,CHC,MIL,westj901
2019-05-11,CHN201905110,CHC,MIL,coope901
2019-05-12,CHN201905120,CHC,MIL,fleta901
2019-05-20,CHN201905200,CHC,PHI,carav901
2019-05-21,CHN201905210,CHC,PHI,wendh902
2019-05-22,CHN201905220,CHC,PHI,segac901
2019-05-23,CHN201905230,CHC,PHI,carlm901
2019-05-24,CHN201905240,CHC,CIN,conrc901
2019-05-25,CHN201905250,CHC,CIN,rehaj901
2019-05-26,CHN201905260,CHC,CIN,eddid901
2019-06-03,CHN201906030,CHC,LAA,mealj901
2019-06-04,CHN201906040,CHC,COL,kulpr901
2019-06-05,CHN201906050,CHC,COL,morag901
2019-06-06,CHN201906060,CHC,COL,fostm901
2019-06-07,CHN201906070,CHC,STL,carlm901
2019-06-08,CHN201906080,CHC,STL,gonzm901
2019-06-09,CHN201906090,CHC,STL,gibsh902
2019-06-18,CHN201906180,CHC,CHW,nelsj901
2019-06-19,CHN201906190,CHC,CHW,blasc901
2019-06-20,CHN201906200,CHC,NYM,rackd901
2019-06-21,CHN201906210,CHC,NYM,vanol901
2019-06-22,CHN201906220,CHC,NYM,marqa901
2019-06-23,CHN201906230,CHC,NYM,belld901
2019-06-24,CHN201906240,CHC,ATL,tumpj901
2019-06-25,CHN201906250,CHC,ATL,barkl901
2019-06-26,CHN201906260,CHC,ATL,barrt901
2019-06-27,CHN201906270,CHC,ATL,lentn901
2019-07-12,CHN201907120,CHC,PIT,barrt901
2019-07-13,CHN201907130,CHC,PIT,lentn901
2019-07-14,CHN201907140,CHC,PIT,tumpj901
2019-07-15,CHN201907150,CHC,CIN,holbs901
2019-07-16,CHN201907160,CHC,CIN,gonzm901
2019-07-17,CHN201907170,CHC,CIN,wolfj901
2019-07-19,CHN201907190,CHC,SDP,belld901
2019-07-20,CHN201907200,CHC,SDP,rackd901
2019-07-21,CHN201907210,CHC,SDP,whitc901
2019-08-02,CHN201908020,CHC,MIL,tumpj901
2019-08-03,CHN201908030,CHC,MIL,barkl901
2019-08-04,CHN201908040,CHC,MIL,bacoj901
2019-08-05,CHN201908050,CHC,OAK,buckc901
2019-08-06,CHN201908060,CHC,OAK,reybd901
2019-08-07,CHN201908070,CHC,OAK,nauep901
2019-08-20,CHN201908200,CHC,SFG,hicke901
2019-08-21,CHN201908210,CHC,SFG,torrc901
2019-08-22,CHN201908220,CHC,SFG,nauep901
2019-08-23,CHN201908230,CHC,WSN,bakej902
2019-08-24,CHN201908240,CHC,WSN,carav901
2019-08-25,CHN201908250,CHC,WSN,iassd901
2019-08-30,CHN201908300,CHC,MIL,muchm901
2019-08-31,CHN201908310,CHC,MIL,drakr901
2019-09-01,CHN201909010,CHC,MIL,timmt901
2019-09-02,CHN201909020,CHC,SEA,blakr901
2019-09-03,CHN201909030,CHC,SEA,estam901
2019-09-13,CHN201909130,CHC,PIT,rackd901
2019-09-14,CHN201909140,CHC,PIT,marqa901
2019-09-15,CHN201909150,CHC,PIT,belld901
2019-09-16,CHN201909160,CHC,CIN,nelsj901
2019-09-17,CHN201909170,CHC,CIN,diazl901
2019-09-18,CHN201909180,CHC,CIN,randt901
2019-09-19,CHN201909190,CHC,STL,welkb901
2019-09-20,CHN201909200,CHC,STL,everm901
2019-09-21,CHN201909210,CHC,STL,barrl901
2019-09-22,CHN201909220,CHC,STL,guccc901
2019-03-28,CIN201903280,CIN,PIT,westj901
2019-03-31,CIN201903310,CIN,PIT,coope901
2019-04-01,CIN201904010,CIN,MIL,nelsj901
2019-04-02,CIN201904020,CIN,MIL,diazl901
2019-04-03,CIN201904030,CIN,MIL,randt901
2019-04-09,CIN201904090,CIN,MIA,lentn901
2019-04-10,CIN201904100,CIN,MIA,danlk901
2019-04-11,CIN201904110,CIN,MIA,gibsg901
2019-04-13,CIN201904130,CIN,STL,iassd901
2019-04-14,CIN201904140,CIN,STL,holbs901
2019-04-23,CIN201904230,CIN,ATL,hamaa901
2019-04-24,CIN201904240,CIN,ATL,ticht901
2019-04-25,CIN201904250,CIN,ATL,cuzzp901
2019-05-03,CIN201905030,CIN,SFG,wendh902
2019-05-04,CIN201905040,CIN,SFG,bakej902
2019-05-05,CIN201905050,CIN,SFG,nauep901
2019-05-06,CIN201905060,CIN,SFG,whitc901
2019-05-14,CIN201905140,CIN,CHC,hicke901
2019-05-15,CIN201905150,CIN,CHC,ortir901
2019-05-16,CIN201905160,CIN,CHC,demud901
2019-05-17,CIN201905170,CIN,LAD,vanol901
2019-05-18,CIN201905180,CIN,LAD,rackd901
2019-05-19,CIN201905190,CIN,LAD,belld901
2019-05-27,CIN201905271,CIN,PIT,diazl901
2019-05-27,CIN201905272,CIN,PIT,viscj901
2019-05-28,CIN201905280,CIN,PIT,nelsj901
2019-05-29,CIN201905290,CIN,PIT,blasc901
2019-05-31,CIN201905310,CIN,WSN,lentn901
2019-06-01,CIN201906010,CIN,WSN,westj901
2019-06-02,CIN201906020,CIN,WSN,coope901
2019-06-14,CIN201906140,CIN,TEX,mealj901
2019-06-15,CIN201906150,CIN,TEX,kulpr901
2019-06-16,CIN201906160,CIN,TEX,morag901
2019-06-17,CIN201906170,CIN,HOU,ortir901
2019-06-18,CIN201906180,CIN,HOU,johna901
2019-06-19,CIN201906190,CIN,HOU,wolcq901
2019-06-28,CIN201906280,CIN,CHC,sches901
2019-06-29,CIN201906290,CIN,CHC,wegnm901
2019-06-30,CIN201906300,CIN,CHC,porta901
2019-07-01,CIN201907010,CIN,MIL,libkj901
2019-07-02,CIN201907020,CIN,MIL,fairc901
2019-07-03,CIN201907030,CIN,MIL,estam901
2019-07-04,CIN201907040,CIN,MIL,drecb901
2019-07-06,CIN201907060,CIN,CLE,belld901
2019-07-07,CIN201907070,CIN,CLE,rackd901
2019-07-18,CIN201907180,CIN,STL,segac901
2019-07-19,CIN201907190,CIN,STL,torrc901
2019-07-20,CIN201907200,CIN,STL,herna901
2019-07-21,CIN201907210,CIN,STL,hicke901
2019-07-26,CIN201907260,CIN,COL,wegnm901
2019-07-27,CIN201907270,CIN,COL,porta901
2019-07-28,CIN201907280,CIN,COL,millb901
2019-07-29,CIN201907290,CIN,PIT,coope901
2019-07-30,CIN201907300,CIN,PIT,vanol901
2019-07-31,CIN201907310,CIN,PIT,dejer901
2019-08-05,CIN201908050,CIN,LAA,barrt901
2019-08-06,CIN201908060,CIN,LAA,tumpj901
2019-08-08,CIN201908080,CIN,CHC,bakej902
2019-08-09,CIN201908090,CIN,CHC,hicke901
2019-08-10,CIN201908100,CIN,CHC,torrc901
2019-08-11,CIN201908110,CIN,CHC,herna901
2019-08-15,CIN201908150,CIN,STL,ortir901
2019-08-16,CIN201908160,CIN,STL,muchm901
2019-08-17,CIN201908170,CIN,STL,drakr901
2019-08-18,CIN201908180,CIN,STL,timmt901
2019-08-19,CIN201908190,CIN,SDP,onorb901
2019-08-20,CIN201908200,CIN,SDP,estam901
2019-08-21,CIN201908210,CIN,SDP,lentn901
2019-09-02,CIN201909020,CIN,PHI,wolcq901
2019-09-03,CIN201909030,CIN,PHI,hudsm901
2019-09-04,CIN201909040,CIN,PHI,woodt901
2019-09-05,CIN201909050,CIN,PHI,cedeg901
2019-09-06,CIN201909060,CIN,ARI,wegnm901
2019-09-07,CIN201909070,CIN,ARI,gibsh902
2019-09-08,CIN201909080,CIN,ARI,lives901
2019-09-20,CIN201909200,CIN,NYM,rippm901
2019-09-21,CIN201909210,CIN,NYM,hoyej901
2019-09-22,CIN201909220,CIN,NYM,lives901
2019-09-24,CIN201909240,CIN,MIL,whitc901
2019-09-25,CIN201909250,CIN,MIL,millb901
2019-09-26,CIN201909260,CIN,MIL,eddid901
2019-04-01,CLE201904010,CLE,CHW,demud901
2019-04-03,CLE201904030,CLE,CHW,herna901
2019-04-04,CLE201904040,CLE,TOR,gonzm901
2019-04-05,CLE201904050,CLE,TOR,holbs901
2019-04-06,CLE201904060,CLE,TOR,iassd901
2019-04-07,CLE201904070,CLE,TOR,wolfj901
2019-04-20,CLE201904201,CLE,ATL,davig901
2019-04-20,CLE201904202,CLE,ATL,gibsg901
2019-04-21,CLE201904210,CLE,ATL,torrc901
2019-04-23,CLE201904230,CLE,MIA,millb901
2019-04-24,CLE201904240,CLE,MIA,gonzm901
2019-05-03,CLE201905030,CLE,SEA,ticht901
2019-05-04,CLE201905040,CLE,SEA,cuzzp901
2019-05-05,CLE201905050,CLE,SEA,hallt901
2019-05-06,CLE201905060,CLE,CHW,fostm901
2019-05-07,CLE201905070,CLE,CHW,mealj901
2019-05-08,CLE201905080,CLE,CHW,morag901
2019-05-09,CLE201905090,CLE,CHW,kulpr901
2019-05-16,CLE201905160,CLE,BAL,fairc901
2019-05-17,CLE201905170,CLE,BAL,emmep901
2019-05-18,CLE201905180,CLE,BAL,estam901
2019-05-19,CLE201905190,CLE,BAL,drecb901
2019-05-20,CLE201905200,CLE,OAK,lentn901
2019-05-21,CLE201905210,CLE,OAK,demud901
2019-05-22,CLE201905220,CLE,OAK,herna901
2019-05-23,CLE201905230,CLE,TBR,westj901
2019-05-24,CLE201905240,CLE,TBR,coope901
2019-05-25,CLE201905250,CLE,TBR,fleta901
2019-05-26,CLE201905260,CLE,TBR,littw901
2019-06-04,CLE201906040,CLE,MIN,blasc901
2019-06-05,CLE201906050,CLE,MIN,diazl901
2019-06-06,CLE201906060,CLE,MIN,ortir901
2019-06-07,CLE201906070,CLE,NYY,rackd901
2019-06-08,CLE201906080,CLE,NYY,barbs901
2019-06-09,CLE201906090,CLE,NYY,vanol901
2019-06-11,CLE201906110,CLE,CIN,welkb901
2019-06-12,CLE201906120,CLE,CIN,barrl901
2019-06-21,CLE201906210,CLE,DET,hudsm901
2019-06-22,CLE201906220,CLE,DET,ortir901
2019-06-23,CLE201906230,CLE,DET,johna901
2019-06-24,CLE201906240,CLE,KCR,timmt901
2019-06-25,CLE201906250,CLE,KCR,drakr901
2019-06-26,CLE201906260,CLE,KCR,muchm901
2019-07-12,CLE201907120,CLE,MIN,mealj901
2019-07-13,CLE201907130,CLE,MIN,morag901
2019-07-14,CLE201907140,CLE,MIN,kulpr901
2019-07-15,CLE201907150,CLE,DET,diazl901
2019-07-16,CLE201907160,CLE,DET,randt901
2019-07-17,CLE201907170,CLE,DET,may-b901
2019-07-18,CLE201907180,CLE,DET,blasc901
2019-07-19,CLE201907190,CLE,KCR,marqa901
2019-07-20,CLE201907200,CLE,KCR,blakr901
2019-07-21,CLE201907210,CLE,KCR,fairc901
2019-07-30,CLE201907300,CLE,HOU,diazl901
2019-07-31,CLE201907310,CLE,HOU,segac901
2019-08-01,CLE201908010,CLE,HOU,carav901
2019-08-02,CLE201908020,CLE,LAA,gormb901
2019-08-03,CLE201908030,CLE,LAA,blakr901
2019-08-04,CLE201908040,CLE,LAA,carlm901
2019-08-05,CLE201908050,CLE,TEX,rippm901
2019-08-07,CLE201908071,CLE,TEX,hoyej901
2019-08-07,CLE201908072,CLE,TEX,guccc901
2019-08-12,CLE201908120,CLE,BOS,barkl901
2019-08-13,CLE201908130,CLE,BOS,bacoj901
2019-08-14,CLE201908140,CLE,BOS,barrt901
2019-08-23,CLE201908230,CLE,KCR,herna901
2019-08-24,CLE201908240,CLE,KCR,hicke901
2019-08-25,CLE201908250,CLE,KCR,torrc901
2019-09-02,CLE201909020,CLE,CHW,carlm901
2019-09-03,CLE201909030,CLE,CHW,gibsh902
2019-09-04,CLE201909040,CLE,CHW,millb903
2019-09-05,CLE201909050,CLE,CHW,conrc901
2019-09-14,CLE201909141,CLE,MIN,wegnm901
2019-09-14,CLE201909142,CLE,MIN,sches901
2019-09-15,CLE201909150,CLE,MIN,porta901
2019-09-17,CLE201909170,CLE,DET,hamaa901
2019-09-18,CLE201909180,CLE,DET,may-b901
2019-09-19,CLE201909190,CLE,DET,hallt901
2019-09-20,CLE201909200,CLE,PHI,vanol901
2019-09-21,CLE201909210,CLE,PHI,marqa901
2019-09-22,CLE201909220,CLE,PHI,belld901
2019-04-05,COL201904050,COL,LAD,barrl901
2019-04-06,COL201904060,COL,LAD,everm901
2019-04-07,COL201904070,COL,LAD,welkb901
2019-04-08,COL201904080,COL,ATL,kulpr901
2019-04-09,COL201904090,COL,ATL,fostm901
2019-04-18,COL201904180,COL,PHI,littw901
2019-04-19,COL201904190,COL,PHI,westj901
2019-04-20,COL201904200,COL,PHI,coope901
2019-04-21,COL201904210,COL,PHI,fleta901
2019-04-22,COL201904220,COL,WSN,carav901
2019-04-23,COL201904230,COL,WSN,laynj901
2019-04-24,COL201904240,COL,WSN,wendh902
2019-05-03,COL201905030,COL,ARI,gormb901
2019-05-04,COL201905040,COL,ARI,gibsh902
2019-05-05,COL201905050,COL,ARI,carlm901
2019-05-07,COL201905070,COL,SFG,barrt901
2019-05-09,COL201905090,COL,SFG,lentn901
2019-05-10,COL201905100,COL,SDP,onorb901
2019-05-11,COL201905110,COL,SDP,hoyej901
2019-05-12,COL201905120,COL,SDP,rippm901
2019-05-24,COL201905240,COL,BAL,wolcq901
2019-05-25,COL201905250,COL,BAL,cedeg901
2019-05-26,COL201905260,COL,BAL,hudsm901
2019-05-27,COL201905270,COL,ARI,knigb901
2019-05-28,COL201905280,COL,ARI,libkj901
2019-05-29,COL201905290,COL,ARI,davig901
2019-05-30,COL201905300,COL,ARI,hobep901
2019-05-31,COL201905310,COL,TOR,woodt901
2019-06-01,COL201906010,COL,TOR,onorb901
2019-06-02,COL201906020,COL,TOR,hoyej901
2019-06-10,COL201906100,COL,CHC,wolcq901
2019-06-11,COL201906110,COL,CHC,cedeg901
2019-06-12,COL201906120,COL,CHC,ortir901
2019-06-13,COL201906130,COL,SDP,guccc901
2019-06-14,COL201906140,COL,SDP,everm901
2019-06-15,COL201906150,COL,SDP,welkb901
2019-06-16,COL201906160,COL,SDP,barrl901
2019-06-27,COL201906270,COL,LAD,randt901
2019-06-28,COL201906280,COL,LAD,diazl901
2019-06-29,COL201906290,COL,LAD,guccc901
2019-06-30,COL201906300,COL,LAD,blasc901
2019-07-02,COL201907020,COL,HOU,hamaa901
2019-07-03,COL201907030,COL,HOU,ticht901
2019-07-12,COL201907120,COL,CIN,coope901
2019-07-13,COL201907130,COL,CIN,hoyej901
2019-07-14,COL201907140,COL,CIN,rehaj901
2019-07-15,COL201907151,COL,SFG,rackd901
2019-07-15,COL201907152,COL,SFG,belld901
2019-07-16,COL201907160,COL,SFG,whitc901
2019-07-17,COL201907170,COL,SFG,vanol901
2019-07-29,COL201907290,COL,LAD,barkl901
2019-07-30,COL201907300,COL,LAD,bacoj901
2019-07-31,COL201907310,COL,LAD,danlk901
2019-08-02,COL201908020,COL,SFG,ticht901
2019-08-03,COL201908030,COL,SFG,hamaa901
2019-08-04,COL201908040,COL,SFG,may-b901
2019-08-12,COL201908120,COL,ARI,culbf901
2019-08-13,COL201908130,COL,ARI,buckc901
2019-08-14,COL201908140,COL,ARI,conrc901
2019-08-16,COL201908160,COL,MIA,randt901
2019-08-17,COL201908170,COL,MIA,nelsj901
2019-08-18,COL201908180,COL,MIA,dejer901
2019-08-26,COL201908260,COL,ATL,lentn901
2019-08-27,COL201908270,COL,BOS,viscj901
2019-08-28,COL201908280,COL,BOS,mealj901
2019-08-29,COL201908290,COL,PIT,ticht901
2019-08-30,COL201908300,COL,PIT,may-b901
2019-08-31,COL201908310,COL,PIT,hamaa901
2019-09-01,COL201909010,COL,PIT,hallt901
2019-09-10,COL201909100,COL,STL,knigb901
2019-09-11,COL201909110,COL,STL,hobep901
2019-09-12,COL201909120,COL,STL,davig901
2019-09-13,COL201909130,COL,SDP,torrc901
2019-09-14,COL201909140,COL,SDP,nauep901
2019-09-15,COL201909150,COL,SDP,libkj901
2019-09-16,COL201909160,COL,NYM,blakr901
2019-09-17,COL201909170,COL,NYM,fairc901
2019-09-18,COL201909180,COL,NYM,danlk901
2019-09-27,COL201909270,COL,MIL,mahrn901
2019-09-28,COL201909280,COL,MIL,carlm901
2019-09-29,COL201909290,COL,MIL,gibsh902
2019-04-04,DET201904040,DET,KCR,eddid901
2019-04-06,DET201904060,DET,KCR,conrc901
2019-04-07,DET201904070,DET,KCR,millb901
2019-04-09,DET201904090,DET,CLE,barrt901
2019-04-10,DET201904100,DET,CLE,barbs901
2019-04-11,DET201904110,DET,CLE,barkl901
2019-04-16,DET201904160,DET,PIT,fairc901
2019-04-17,DET201904170,DET,PIT,wolfj901
2019-04-18,DET201904180,DET,CHW,hamaa901
2019-04-19,DET201904190,DET,CHW,ticht901
2019-04-21,DET201904210,DET,CHW,cuzzp901
2019-05-03,DET201905030,DET,KCR,johna901
2019-05-04,DET201905040,DET,KCR,wolcq901
2019-05-05,DET201905050,DET,KCR,cedeg901
2019-05-07,DET201905070,DET,LAA,sches901
2019-05-08,DET201905080,DET,LAA,wegnm901
2019-05-09,DET201905090,DET,LAA,porta901
2019-05-13,DET201905130,DET,HOU,emmep901
2019-05-14,DET201905140,DET,HOU,estam901
2019-05-15,DET201905150,DET,HOU,drecb901
2019-05-16,DET201905160,DET,OAK,drakr901
2019-05-17,DET201905170,DET,OAK,muchm901
2019-05-18,DET201905180,DET,OAK,wintm901
2019-05-19,DET201905190,DET,OAK,timmt901
2019-05-21,DET201905210,DET,MIA,nauep901
2019-05-22,DET201905220,DET,MIA,buckc901
2019-05-23,DET201905230,DET,MIA,reybd901
2019-06-04,DET201906040,DET,TBR,drecb901
2019-06-05,DET201906050,DET,TBR,emmep901
2019-06-06,DET201906060,DET,TBR,estam901
2019-06-07,DET201906070,DET,MIN,hoyej901
2019-06-08,DET201906080,DET,MIN,whitc901
2019-06-09,DET201906090,DET,MIN,onorb901
2019-06-14,DET201906140,DET,CLE,iassd901
2019-06-15,DET201906150,DET,CLE,gonzm901
2019-06-16,DET201906160,DET,CLE,holbs901
2019-06-25,DET201906250,DET,TEX,hoyej901
2019-06-26,DET201906260,DET,TEX,carlm901
2019-06-27,DET201906270,DET,TEX,gibsh902
2019-06-28,DET201906280,DET,WSN,onorb901
2019-06-29,DET201906290,DET,WSN,rippm901
2019-06-30,DET201906300,DET,WSN,millb903
2019-07-05,DET201907050,DET,BOS,coope901
2019-07-06,DET201907060,DET,BOS,fleta901
2019-07-07,DET201907070,DET,BOS,littw901
2019-07-19,DET201907190,DET,TOR,davig901
2019-07-20,DET201907200,DET,TOR,cuzzp901
2019-07-21,DET201907210,DET,TOR,millb903
2019-07-23,DET201907230,DET,PHI,rehaj901
2019-07-24,DET201907240,DET,PHI,hoyej901
2019-08-05,DET201908050,DET,CHW,barrl901
2019-08-06,DET201908061,DET,CHW,welkb901
2019-08-06,DET201908062,DET,CHW,barbs901
2019-08-07,DET201908070,DET,CHW,everm901
2019-08-08,DET201908080,DET,KCR,wendh902
2019-08-09,DET201908090,DET,KCR,diazl901
2019-08-10,DET201908100,DET,KCR,carav901
2019-08-11,DET201908110,DET,KCR,rehaj901
2019-08-13,DET201908130,DET,SEA,coope901
2019-08-14,DET201908140,DET,SEA,viscj901
2019-08-15,DET201908150,DET,SEA,littw901
2019-08-27,DET201908270,DET,CLE,barbs901
2019-08-28,DET201908280,DET,CLE,sches901
2019-08-29,DET201908290,DET,CLE,porta901
2019-08-30,DET201908300,DET,MIN,libkj901
2019-08-31,DET201908310,DET,MIN,torrc901
2019-09-01,DET201909010,DET,MIN,herna901
2019-09-02,DET201909020,DET,MIN,nauep901
2019-09-10,DET201909100,DET,NYY,carav901
2019-09-12,DET201909121,DET,NYY,iassd901
2019-09-12,DET201909122,DET,NYY,mahrn901
2019-09-13,DET201909130,DET,BAL,barkl901
2019-09-14,DET201909140,DET,BAL,barrt901
2019-09-15,DET201909150,DET,BAL,segac901
