game_date,home_team,away_team,game_number,game_id,home_offense_re24_15g,away_offense_re24_15g,home_sp_re24_last3,away_sp_re24_last3,home_bullpen_re24_15d,away_bullpen_re24_15d,offense_re24_diff,sp_re24_diff,bullpen_re24_diff
2016-09-20,SEA,TOR,1,SEA201609200,1.281278120729,-1.4417534748823733,0.8018394070208062,0.03058480647647614,0.7984448441795806,-0.31175644084884324,2.7230315956113733,0.7712546005443301,1.110201285028424
2016-09-20,TBR,NYY,1,TBA201609200,-0.33239892675025967,-0.05206357032952864,-1.3083442923676516,0.22934468634381266,0.20406697316694847,0.34160604291706564,-0.28033535642073104,-1.5376889787114643,-0.13753906975011718
2016-09-20,TEX,LAA,1,TEX201609200,-0.28271958805363634,-1.1261936947353126,-1.5799809362367332,-1.557684055296588,0.04964345153579399,-0.6709476010972918,0.8434741066816762,-0.022296880940145147,0.7205910526330858
2016-09-21,ATH,HOU,1,OAK201609210,0.9740108930423322,-0.2670541699437053,-0.5118015659858294,0.664476275193957,0.12343301868845716,0.8859215217860447,1.2410650629860376,-1.1762778411797865,-0.7624885030975875
2016-09-21,BAL,BOS,1,BAL201609210,0.0690775061933739,1.2789115884438325,1.0645926415432716,-0.46936003245922714,0.5379154704789675,1.1555040773462955,-1.2098340822504585,1.5339526740024987,-0.617588606867328
2016-09-21,CHC,CIN,1,CHN201609210,-0.44397975705078846,-0.18321717346556501,-0.0074202515458453204,-1.1283569263727602,0.13427754179725573,-0.211684400558719,-0.2607625835852234,1.120936674826915,0.34596194235597477
2016-09-21,CLE,KCR,1,CLE201609210,0.3649229976816668,0.3422642900757262,0.7691208176409589,0.6239182945561911,0.7691242512158735,-0.8417614577727653,0.02265870760594063,0.14520252308476778,1.6108857089886388
2016-09-21,COL,STL,1,COL201609210,0.6657604774608903,-0.7873280127876637,,-1.1758218518692853,-0.15330272758559696,0.2855073848235218,1.453088490248554,,-0.4388101124091187
2016-09-21,LAD,SFG,1,LAN201609210,-0.19603682067296854,-0.46274890182081513,0.7199413843732474,-1.00076769657206,1.0749678682929256,-0.02277012359447584,0.2667120811478466,1.7207090809453074,1.0977379918874015
2016-09-21,MIA,WSN,1,MIA201609210,-0.4018734028023066,-0.41180989095957254,0.8390203792083514,1.3746139057211113,0.4191835902573589,0.3522736814319681,0.009936488157265944,-0.5355935265127599,0.06690990882539083
2016-09-21,MIL,PIT,1,MIL201609210,0.3823857410479869,1.6131465445842896,0.523222443071634,-0.44308433878817927,0.24451993449375342,0.7415713963816162,-1.2307608035363027,0.9663067818598132,-0.49705146188786276
2016-09-21,NYM,ATL,1,NYN201609210,-0.40038750327703915,1.1334878951943328,1.806982327071978,-1.0886178526924561,0.4890282828698239,-0.3064281202549838,-1.533875398471372,2.8956001797644344,0.7954564031248077
2016-09-21,PHI,CHW,1,PHI201609210,-0.09237629715832112,0.3872866830103608,-0.00859108944827606,1.0267311321122519,-0.6354708391853902,0.4826758350026165,-0.4796629801686819,-1.035322221560528,-1.1181466741880066
2016-09-21,SDP,ARI,1,SDN201609210,-0.39909789019551994,0.06220407646441449,0.01633292105263129,-1.477017137771769,0.22848390976497107,-0.1383571948094869,-0.46130196665993445,1.4933500588244002,0.36684110457445795
2016-09-21,SEA,TOR,1,SEA201609210,1.281278120729,-1.1822976162855399,-0.6287181651292283,-0.28186273155120894,0.4833389988176415,-0.3117564408488433,2.4635757370145397,-0.34685543357801935,0.7950954396664848
2016-09-21,TBR,NYY,1,TBA201609210,-0.33239892675025967,-0.15202382839840903,0.20158801322450146,1.8889170833606197,-0.041876436536870836,0.44469230976374213,-0.18037509835185064,-1.6873290701361183,-0.486568746300613
2016-09-21,TEX,LAA,1,TEX201609210,-0.313775500166095,-1.1510587084479098,-1.129789314809206,0.11700359124981723,0.5260024545300225,-0.642690018845694,0.8372832082818148,-1.2467929060590233,1.1686924733757165
2016-09-22,BAL,BOS,1,BAL201609220,-0.33206972971248266,1.545578255110499,-1.2933096671681776,0.43578748430762476,0.20753742450677118,1.1170883949591257,-1.8776479848229817,-1.7290971514758025,-0.9095509704523546
2016-09-22,CLE,KCR,1,CLE201609220,0.4672004189025415,-0.07701345137113856,0.32271619012869707,0.8281405722761529,0.7414584019414084,-0.9310834664361624,0.5442138702736801,-0.5054243821474558,1.6725418683775708
2016-09-22,HOU,LAA,1,HOU201609220,-0.3397844087743486,-1.5592489700833283,-0.8710022634313788,1.3182721718765185,0.7487191968658562,-0.47825651288941345,1.2194645613089796,-2.1892744353078974,1.2269757097552696
2016-09-22,LAD,COL,1,LAN201609220,-0.1754440609799758,0.9312799082217004,-1.3453260348294123,-1.3849900890010514,1.0035392968643542,0.003930864802377783,-1.1067239692016761,0.039664054171639096,0.9996084320619764
2016-09-22,MIA,ATL,1,MIA201609220,-0.5984316950847367,1.1323406592884764,-1.0307323207013392,-0.00012549426693738339,0.14558418532301048,-0.2075658188831612,-1.730772354373213,-1.030606826434402,0.3531500042061717
2016-09-22,MIL,PIT,1,MIL201609220,0.31571907438132024,1.4131465445842895,2.0817884626020082,-2.062224606047113,0.40442490771523626,0.9041548216349284,-1.0974274702029692,4.144013068649121,-0.4997299139196922
2016-09-22,MIN,DET,1,MIN201609221,-0.6198957815209201,-0.6586506044307752,-2.879590394484427,-1.1850897414192543,0.67006235616557,0.044134729839853316,0.0387548229098551,-1.694500653065173,0.6259276263257166
2016-09-22,MIN,DET,2,MIN201609222,-1.062293095871846,-0.5241700351915852,1.4038285640413835,1.4736489937386452,0.67006235616557,0.044134729839853316,-0.5381230606802607,-0.06982042969726177,0.6259276263257166
2016-09-22,NYM,PHI,1,NYN201609220,-0.4421694013845733,0.07165145447110015,1.4736489937386448,0.801913994144608,0.27995708939431324,-0.5926406650202727,-0.5138208558556734,0.6717349995940368,0.872597754414586
2016-09-22,SDP,SFG,1,SDN201609220,-0.4286450725857513,-0.2638961377266718,0.3614608026805071,0.49705983712681495,0.21338338942012972,-0.07464088912684406,-0.1647489348590795,-0.13559903444630783,0.28802427854697377
2016-09-22,TBR,NYY,1,TBA201609220,-0.13239892675025972,0.15176232254469293,-1.2755428719820257,-0.6024259093576668,0.11326656190767771,0.40516371454984457,-0.2841612492949527,-0.6731169626243588,-0.29189715264216687
2016-09-23,ATH,TEX,1,OAK201609230,0.9073442263756655,-0.38044216683276166,-1.950125754966783,-2.0502861217175092,-0.07927012513551077,0.6962784380344426,1.2877863932084272,0.10016036675072626,-0.7755485631699534
2016-09-23,BAL,ARI,1,BAL201609230,-0.8654030630458159,0.062204076464414476,-0.9824511779225277,-2.925480785593232,0.31706043061519146,-0.2643149468613265,-0.9276071395102304,1.9430296076707045,0.581375377476518
2016-09-23,CHC,STL,1,CHN201609230,-0.34776590799389034,-1.118366874309284,-0.8404287510815832,-0.692715533549498,0.32777663506909227,0.34167979932059994,0.7706009663153937,-0.14771321753208522,-0.013903164251507671
2016-09-23,CLE,CHW,1,CLE201609230,0.5849864812180173,0.44523381188496697,-2.249104123627446,0.7391632591883447,0.8640973374701887,0.24349689754012413,0.13975266933305036,-2.9882673828157906,0.6206004399300645
2016-09-23,DET,KCR,1,DET201609230,-0.46622290631697905,-0.4830770235351153,-0.007420251545845098,0.6642126042586275,0.44187064179101004,-0.8082181318204722,0.016854117218136233,-0.6716328558044726,1.2500887736114823
2016-09-23,HOU,LAA,1,HOU201609230,-0.5397844087743486,-1.6136809210326921,-2.3871781261659053,0.3830074853125421,0.8599186443048942,-0.2996203401654439,1.0738965122583435,-2.7701856114784476,1.159538984470338
2016-09-23,LAD,COL,1,LAN201609230,-0.11986487412475526,1.0646132415550338,-0.6438783527583715,0.2937877518857513,1.0035392968643542,-0.3378543456478892,-1.184478115679789,-0.9376661046441228,1.3413936425122435
2016-09-23,MIA,ATL,1,MIA201609230,-0.5306177925122136,1.199007325955143,-1.5662647069856643,-0.28687299129595595,0.13631296271477497,0.07689040547161351,-1.7296251184673568,-1.2793917156897083,0.059422557243161464
2016-09-23,MIL,CIN,1,MIL201609230,-0.2842809256186797,-0.17704602991223897,0.9319740672870801,-1.251544870731325,0.42507963069401977,-0.31612954458637965,-0.10723489570644071,2.183518938018405,0.7412091752803994
2016-09-23,MIN,SEA,1,MIN201609230,-1.1956264292051795,0.5132463838421369,-0.4489733809542064,-0.41407249506227534,0.4011316014500599,0.6513355911883362,-1.7088728130473165,-0.03490088589193108,-0.2502039897382763
2016-09-23,NYM,PHI,1,NYN201609230,-0.43091322588384684,0.21255708969063747,,1.3108850321778753,0.27121981798715483,-0.6283586900759077,-0.6434703155744843,,0.8995785080630625
2016-09-23,PIT,WSN,1,PIT201609230,1.1835993621940581,-0.17583764258899384,0.612191576376084,-1.8427981993344285,0.9041548216349284,0.36062940883802597,1.359437004783052,2.4549897757105126,0.5435254127969025
2016-09-23,SDP,SFG,1,SDN201609230,-0.4286450725857513,-0.33056280439333846,0.2165401312552251,0.18572081844746757,0.38507011110982836,0.10991072893544811,-0.09808226819241284,0.030819312807757515,0.27515938217438024
2016-09-23,TBR,BOS,1,TBA201609230,-0.10170450845417174,1.5516418272744759,0.9827815589176772,-0.8326643922486978,0.1173657328443437,1.1170883949591257,-1.6533463357286475,1.815445951166375,-0.999722662114782
2016-09-23,TOR,NYY,1,TOR201609230,-1.4165072125068705,-0.21832900124870505,-0.7531420079248917,-1.3307638251670166,-0.204745802764339,0.3008295639971724,-1.1981782112581654,0.5776218172421249,-0.5055753667615115
2016-09-24,ATH,TEX,1,OAK201609240,0.6970747854322988,-0.8459615975935717,-0.4531596039900876,-1.424561026262838,-0.010292582503907102,0.6761920666424278,1.5430363830258704,0.9714014222727505,-0.6864846491463349
2016-09-24,BAL,ARI,1,BAL201609240,-1.0984851782078247,-0.020373898542302864,-1.8442622739197967,-0.9404117191973733,0.46714259075159,-0.32807363111563237,-1.078111279665522,-0.9038505547224234,0.7952162218672223
2016-09-24,CHC,STL,1,CHN201609240,-0.11821872560365894,-1.318366874309284,-1.3505799587488587,1.885463218479017,0.36767940911465286,0.6899157625603174,1.2001481487056251,-3.2360431772278755,-0.32223635344566454
2016-09-24,CLE,CHW,1,CLE201609240,0.8939860243884148,0.4156866294947356,-1.2575695257985762,-0.7177629925966587,0.9386224801936563,-0.14849991767041384,0.4782993948936792,-0.5398065332019175,1.0871223978640703
2016-09-24,DET,KCR,1,DET201609240,-0.03897019573846088,-0.6286450725857514,-0.11806464445745853,-1.5035175464399486,0.32222024409223543,-0.7536060024637654,0.5896748768472906,1.3854529019824902,1.075826246556001
2016-09-24,HOU,LAA,1,HOU201609240,-0.34093164468020526,-1.0136809210326923,0.7298265139316892,1.7836702579164843,0.6139752346010747,-0.42931874000135956,0.6727492763524869,-1.0538437439847952,1.0432939746024343
2016-09-24,LAD,COL,1,LAN201609240,0.014615695114434649,0.8037724881665153,1.0683027673161944,1.214861942360818,0.9730141361952479,-0.01602226422807612,-0.7891567930520806,-0.14655917504462357,0.989036400423324
2016-09-24,MIA,ATL,1,MIA201609240,-0.5639113839144272,0.9190943489369867,-0.3294067553816277,-1.9643288820416902,0.09724133735331528,0.16637131990652756,-1.483005732851414,1.6349221266600624,-0.06912998255321229
2016-09-24,MIL,CIN,1,MIL201609240,-0.017614258952013094,-0.17819326581809555,-2.44816781380829,0.1403156604053112,0.49773738345029467,-0.3891922315090035,0.16057900686608245,-2.588483474213601,0.8869296149592982
2016-09-24,MIN,SEA,1,MIN201609240,-1.3956264292051794,0.7132463838421368,-3.3431018278715157,1.0371883029554692,-0.03181460301426156,0.5774676352127578,-2.1088728130473164,-4.380290130826985,-0.6092822382270193
2016-09-24,NYM,PHI,1,NYN201609240,-0.06917994606613871,0.5470376589298274,,1.0175809797246844,0.3305936989148074,-0.8358359942986318,-0.6162176049959661,,1.166429693213439
2016-09-24,PIT,WSN,1,PIT201609240,1.2727996594304363,-0.6001069949047344,-0.007420251545844951,-1.485956107963946,0.9630066607661634,0.14669000926886108,1.8729066543351707,1.478535856418101,0.8163166514973023
2016-09-24,SDP,SFG,1,SDN201609240,-0.13243122352885325,-0.46389613772667176,-1.0579970979070543,1.1637265037934819,0.48815637795650485,-0.05702354145894956,0.33146491419781854,-2.2217236017005364,0.5451799194154544
2016-09-24,TBR,BOS,1,TBA201609240,-0.4645850241777365,1.2243720661051194,-1.119608442603983,1.8789952201610955,0.18879430427291513,1.1639271484201799,-1.688957090282856,-2.9986036627650785,-0.9751328441472648
2016-09-24,TOR,NYY,1,TOR201609240,-1.0467432813481659,-0.38120951697226974,0.5115105031696646,-0.2974003704761671,-0.0951480163125712,-0.14284238491909745,-0.6655337643758961,0.8089108736458317,0.04769436860652626
2016-09-25,ATH,TEX,1,OAK201609250,0.4008609363754008,-0.8459615975935718,0.9648718634586088,-1.7035685585919023,-0.04195027792201212,0.6481146164544249,1.2468225339689727,2.668440422050511,-0.690064894376437
2016-09-25,BAL,ARI,1,BAL201609250,-0.73560466248426,-0.02037389854230289,-1.3916694231181264,-0.0001254942669369393,0.4939926340846586,-0.11358113738198175,-0.7152307639419572,-1.3915439288511895,0.6075737714666404
2016-09-25,CHC,STL,1,CHN201609250,0.08178127439634103,-0.918366874309284,2.522349817672268,0.2647395032009742,0.19558984023298157,0.681802581967956,1.000148148705625,2.2576103144712936,-0.4862127417349744
2016-09-25,CLE,CHW,1,CLE201609250,0.35597052237744753,0.3717780419157597,-0.20800911288135535,-1.4506279873993158,0.6460241952147128,-0.14849991767041384,-0.015807519538312165,1.2426188745179605,0.7945241128851266
2016-09-25,DET,KCR,1,DET201609250,-0.05191718333757722,-0.2953117392524181,-0.25419125151453564,-2.4895790170268026,0.13966089575477494,-0.4369534115792229,0.24339455591484088,2.235387765512267,0.5766143073339979
2016-09-25,HOU,LAA,1,HOU201609250,-0.48032855017751536,-0.4136809210326921,1.2585699319770782,-0.6895527724707108,0.0027757871620368896,-0.42931874000135967,-0.06664762914482325,1.9481227044477891,0.4320945271633966
2016-09-25,LAD,COL,1,LAN201609250,0.9108295441713327,0.8037724881665151,-1.0199819972418085,-1.3869156708725923,0.9510392556912206,-0.5139440473173484,0.10705705600481752,0.3669336736307838,1.464983303008569
2016-09-25,MIL,CIN,1,MIL201609250,-0.817614258952013,0.08732616494271449,0.5910670448699179,-0.8821237833508165,0.3082253653180275,-0.3176716569062735,-0.9049404238947275,1.4731908282207344,0.625897022224301
2016-09-25,MIN,SEA,1,MIN201609250,-1.5944791932993228,0.28369920145190547,0.29820519679194213,0.8489452512644928,-0.10000040853018002,0.6272384143797555,-1.8781783947512283,-0.5507400544725507,-0.7272388229099355
2016-09-25,NYM,PHI,1,NYN201609250,0.13082005393386126,0.9470376589298274,0.2511614625574906,0.2388721390887577,0.1267227095650104,-1.0115093615239856,-0.8162176049959662,0.012289323468732904,1.138232071088996
2016-09-25,PIT,WSN,1,PIT201609250,1.139466326097103,-0.6095162384024372,-0.8335220250779866,-0.5983638993504724,1.1641625851620512,0.45417084570474525,1.7489825644995403,-0.23515812572751416,0.7099917394573059
2016-09-25,SDP,SFG,1,SDN201609250,-0.791525588309316,-0.4930406528714536,1.1494742309258765,,0.40043240479264414,-0.04241367640518453,-0.29848493543786236,,0.44284608119782864
2016-09-25,TBR,BOS,1,TBA201609250,-0.45852145201375977,0.6872696324195223,-0.1551561634970021,-0.5424462327319516,0.17026639874463653,1.1895839712064527,-1.1457910844332821,0.38729006923494946,-1.0193175724618162
2016-09-25,TOR,NYY,1,TOR201609250,-0.8838627656246011,-0.7217536583754364,-0.29985414049690623,0.5661876884337919,0.26819252781003805,-0.2734871762472129,-0.16210910724916472,-0.8660418289306981,0.541679704057251
2016-09-26,CHW,TBR,1,CHA201609260,0.07556419285886172,-0.6214019677373244,-0.8184004391723864,-0.16060838041649483,0.014083507582898459,0.5055280767658166,0.6969661605961861,-0.6577920587558915,-0.4914445691829181
2016-09-26,DET,CLE,1,DET201609260,0.1852023009388581,0.022637189044114218,-0.9363353206281247,0.8982281142551298,-0.021475811313584448,0.5073943604253218,0.16256511189474387,-1.8345634348832545,-0.5288701717389063
2016-09-26,HOU,SEA,1,HOU201609260,-0.25695251134061003,0.11967144982248419,1.5325398470666147,0.2974580925808222,-0.060539603674173124,0.8314175061687114,-0.3766239611630942,1.2350817544857926,-0.8919571098428845
2016-09-26,LAA,ATH,1,ANA201609260,-0.6064701129628588,0.697074785432299,0.7458087484854642,1.4703169228883048,-0.35507977144848896,0.2652155116798814,-1.3035448983951579,-0.7245081744028407,-0.6202952831283703
2016-09-26,MIA,NYM,1,MIA201609260,-0.6972447172477605,0.893700569657426,-2.079433144634962,1.5659475066325708,0.07062853746868797,0.16147697627801186,-1.5909452869051863,-3.6453806512675326,-0.09084843880932389
2016-09-26,PIT,CHC,1,PIT201609260,1.2061329927637698,0.3469889896072261,0.06830276731619452,1.6213849056898013,1.1243917091515847,0.1639109789078746,0.8591440031565438,-1.5530821383736069,0.9604807302437102
2016-09-26,STL,CIN,1,SLN201609260,-1.0157279592720385,0.06131391532426051,-1.9380405432406498,0.24685799207510875,0.6038239922210751,-0.30893438549911506,-1.077041874596299,-2.1848985353157584,0.9127583777201902
2016-09-26,TEX,MIL,1,TEX201609260,-1.012588522329119,-0.8298489746693158,0.6820798749422284,-1.626401282494238,0.9224829608157747,0.6049426234716347,-0.18273954765980305,2.3084811574364665,0.31754033734414
2016-09-26,TOR,NYY,1,TOR201609260,-0.7267663455990001,-0.9761658544782651,0.78371503227511,-3.2527046893548186,0.08057866005738558,-0.5559583910558018,0.249399508879265,4.036419721629929,0.6365370511131874
2016-09-26,WSN,ARI,1,WAS201609260,-0.0095162384024371,-0.14009039534729875,2.2634698910658675,-1.7328411884217179,0.27572959879043685,0.1859011468616198,0.13057415694486166,3.9963110794875853,0.08982845192881705
2016-09-27,ATL,PHI,1,ATL201609270,0.9781887137174493,0.737532379048281,0.7279272373595987,-0.19418851083045274,0.45233708075369866,-1.8758857823270738,0.24065633466916836,0.9221157481900515,2.3282228630807724
2016-09-27,CHW,TBR,1,CHA201609270,0.03238113641844964,-0.622549203643181,-0.5642125156923751,-1.6701485581345485,0.08226931309881697,0.4738703813477115,0.6549303400616306,1.1059360424421736,-0.3916010682488945
2016-09-27,DET,CLE,1,DET201609270,0.1852023009388581,0.44461206954814164,1.3259130817874885,0.9205668553650378,-0.25224504208281523,0.459510303822494,-0.25940976860928355,0.40534622642245066,-0.7117553459053092
2016-09-27,HOU,SEA,1,HOU201609270,-0.2789273918446374,0.12724375170868815,-0.24267571552981923,0.9135246587417756,-0.1108489296705775,0.7386187954776231,-0.4061711435533255,-1.1562003742715947,-0.8494677251482006
2016-09-27,KCR,MIN,1,KCA201609270,0.03916882998677185,-1.527812526632656,0.8682546798911682,-1.3063492252325932,-0.6840713716812699,-0.2232795833790341,1.566981356619428,2.1746039051237616,-0.46079178830223577
2016-09-27,LAA,ATH,1,ANA201609270,-0.739803446296192,0.6304081187656323,1.8463876346495223,0.8709107976394751,-0.3748867890519957,0.16369240710725672,-1.3702115650618243,0.9754768370100472,-0.5385791961592524
2016-09-27,MIA,NYM,1,MIA201609270,-0.49724471724776065,0.9110130363303545,-0.4507152651646791,0.19730663420743863,0.030299743573401778,0.31964376106437126,-1.4082577535781151,-0.6480218993721177,-0.2893440174909695
2016-09-27,NYY,BOS,1,NYA201609270,-0.8723797035351631,0.6554279782175778,-0.45237620886850943,0.4357874843076249,-0.5938952306034501,1.162962301739507,-1.527807681752741,-0.8881636931761343,-1.756857532342957
2016-09-27,PIT,CHC,1,PIT201609270,1.3394663260971031,0.6768806152229896,-1.4070302984390122,0.2268779937699543,1.2014759762898726,0.06333441346876298,0.6625857108741136,-1.6339082922089665,1.1381415628211096
2016-09-27,SDP,LAD,1,SDN201609270,-0.5619784059190847,0.887345933945078,0.22512612602501134,0.36951077074779043,0.6366484968874313,0.9796955669168416,-1.4493243398641626,-0.1443846447227791,-0.34304707002941026
2016-09-27,SFG,COL,1,SFN201609270,-1.0240795143930737,0.7742253057762837,-1.1959993479200808,,-0.011583364139931785,-0.8050287801292034,-1.7983048201693572,,0.7934454159892717
2016-09-27,STL,CIN,1,SLN201609270,-1.2452751416622698,0.570313458494658,-0.1990447198741061,-1.621675968505966,-0.023601816402685598,-0.3771201910150336,-1.8155886001569277,1.42263124863186,0.353518374612348
2016-09-27,TEX,MIL,1,TEX201609270,-0.8792551889957855,-0.5410241524097213,-2.332293560823541,-0.15515616349700187,0.9183564582482675,0.6050643157758003,-0.3382310365860641,-2.177137397326539,0.31329214247246717
2016-09-27,TOR,BAL,1,TOR201609270,-0.5563135279892315,-1.1727241467606955,-0.2818627315512086,0.6900657279285788,-0.02663166642282227,0.5690486982440291,0.616410618771464,-0.9719284594797875,-0.5956803646668514
2016-09-27,WSN,ARI,1,WAS201609270,-0.015579810566413822,0.3932429379860346,1.3442960449012276,,-0.08353015447414691,0.43976137099112156,-0.40882274855244843,,-0.5232915254652685
2016-09-28,ATL,PHI,1,ATL201609280,1.141069229441014,1.0041990457149477,-0.5254346308168535,0.4873127058711863,0.5633681085781915,-2.2035107507050555,0.1368701837260664,-1.0127473366880397,2.766878859283247
2016-09-28,CHW,TBR,1,CHA201609280,0.7952616521420143,-0.48806863440399095,-0.556308564713969,-1.0842092710705662,-0.09382038857064222,0.3147868773058459,1.2833302865460052,0.5279007063565972,-0.40860726587648816
2016-09-28,DET,CLE,1,DET201609280,0.7874399802286133,0.11701491574409127,0.47364899373864483,-1.8919806603663245,-0.3068478191259999,0.4997126090245135,0.670425064484522,2.3656296541049695,-0.8065604281505134
2016-09-28,HOU,SEA,1,HOU201609280,-0.12211044828504948,-0.5454864871219552,-1.659537477936986,1.288051572356468,-0.13439344449632112,0.8003115454697958,0.4233760388369058,-2.947589050293454,-0.9347049899661168
2016-09-28,KCR,MIN,1,KCA201609280,0.13827281225223984,-1.443833393293061,-0.13399791829282717,0.967998067163554,0.08462544634842241,-0.004589944380906337,1.5821062055453008,-1.1019959854563812,0.08921539072932874
2016-09-28,LAA,ATH,1,ANA201609280,-0.3018982199302709,0.5637414520989655,0.0800147072181638,-1.6262806524678772,-0.16058066155613956,0.12108039762252369,-0.8656396720292364,1.706295359686041,-0.28166105917866324
2016-09-28,MIA,NYM,1,MIA201609280,-0.4305780505810939,0.9765324670911646,-1.3262041446036525,0.5115105031696646,-0.09697555784840767,0.36103113320579544,-1.4071105176722585,-1.8377146477733173,-0.4580066910542031
2016-09-28,NYY,BOS,1,NYA201609280,-0.7761658544782651,0.32553635260181424,-1.9916070345390369,-0.29715589591887576,-0.6964386284073287,1.1975891556985434,-1.1017022070800793,-1.694451138620161,-1.8940277841058721
2016-09-28,PIT,CHC,1,PIT201609280,1.4716524235245798,0.4768806152229896,0.13112233109159402,-0.02602617246375975,1.066732014025091,-0.05474903323493278,0.9947718083015902,0.15714850355535376,1.1214810472600238
2016-09-28,SDP,LAD,1,SDN201609280,-0.49531173925241795,0.9540126006117446,0.830735499670455,-1.3259151789891341,0.6366484968874313,0.7654098526311273,-1.4493243398641626,2.156650678659589,-0.12876135574369596
2016-09-28,SFG,COL,1,SFN201609280,-0.5696673182902451,0.7742253057762838,1.1637265037934814,-0.5820598694417941,-0.2049249230643918,-0.808038565277348,-1.343892624066529,1.7457863732352754,0.6031136422129562
2016-09-28,STL,CIN,1,SLN201609280,-0.6823946259387053,0.37031345849465797,-1.5755304395290655,-2.164340871554496,-0.010493192419861162,-0.7989745702724599,-1.0527080844333632,0.5888104320254304,0.7884813778525988
2016-09-28,TEX,MIL,1,TEX201609280,-0.8915096595596235,-0.407690819076388,0.7163297993669379,1.7998023339855085,0.8842635554903081,0.5507573803806951,-0.4838188404832355,-1.0834725346185707,0.333506175109613
2016-09-28,TOR,BAL,1,TOR201609280,-0.6540361067683567,-1.2393908134273621,0.7279272373595985,-0.6544034264305351,-0.011914347371655707,0.8418413511324976,0.5853547066590055,1.3823306637901336,-0.8537556985041533
2016-09-28,WSN,ARI,1,WAS201609280,0.02622184238765548,0.32657627131936795,-0.624513468879523,-0.851414771199016,-0.18053960278923853,,-0.3003544289317125,0.22690130231949301,
2016-09-29,ATL,PHI,1,ATL201609290,1.6419652471755461,1.0041990457149477,-0.007420251545845617,0.734620284721139,0.4683346553390592,-2.15140303040416,0.6377662014605985,-0.7420405362669846,2.619737685743219
2016-09-29,CHW,TBR,1,CHA201609290,0.19755612395372749,-0.6214019677373244,-0.4478701148543167,1.0154132082755614,-0.09328643736956513,0.32083173523086433,0.8189580916910518,-1.463283323129878,-0.4141181726004295
2016-09-29,KCR,MIN,1,KCA201609290,0.2344866613091379,-1.443833393293061,-0.020029952034250325,0.1311309523478175,0.3061234545094177,-0.18072198840532797,1.6783200546021988,-0.1511609043820678,0.48684544291474563
2016-09-29,NYY,BOS,1,NYA201609290,-0.636768948980955,-0.24078587083932018,1.4397353911330926,-1.5983638993504723,-0.923977175076871,0.7970057960524852,-0.39598307814163486,3.038099290483565,-1.7209829711293563
2016-09-29,PIT,CHC,1,PIT201609290,1.61525519780128,0.5435472818896563,-2.412766477968295,,,-0.10762853322822362,1.0717079159116236,,
2016-09-29,SDP,LAD,1,SDN201609290,-0.21693963302509067,0.687345933945078,1.0791868561774236,1.077601936539253,0.7714630975184312,0.9243905077179029,-0.9042855669701687,0.0015849196381705344,-0.15292741019947165
2016-09-29,SEA,ATH,1,SEA201609290,-0.018324297341947945,0.028113646953918995,0.8563161955615642,-2.344154057552543,0.7981976530039562,-0.2015149722552683,-0.04643794429586694,3.200470253114107,0.9997126252592244
2016-09-29,SFG,COL,1,SFN201609290,-0.5696673182902451,0.7310422493358717,1.6442183655112084,-0.14941998396771874,0.09512057029497398,-0.5560984315184809,-1.3007095676261167,1.7936383494789272,0.6512190018134549
2016-09-29,STL,CIN,1,SLN201609290,-0.6823946259387053,0.27409960943775996,1.0097882870420039,0.9781290824113048,-0.15315396911032503,-0.6538656878334644,-0.9564942353764652,0.031659204630699045,0.5007117187231394
2016-09-29,TOR,BAL,1,TOR201609290,-0.7525444276369679,-1.2393908134273621,1.4793851732679277,1.3487465416088946,0.08627903522757649,0.8227964678676454,0.4868463857903942,0.1306386316590331,-0.7365174326400689
2016-09-29,WSN,ARI,1,WAS201609290,-0.08398937453579386,-0.13185167929102679,-1.151706399186111,-2.3659447911919567,-0.18572303399418796,0.3709541993750553,0.047862304755232926,1.2142383920058457,-0.5566772333692432
2016-09-30,ARI,SDP,1,ARI201609300,-0.6223293488186419,-0.150272966358424,-0.1478614062180937,-0.5978624473625983,0.5104263052901618,0.28382358217166814,-0.47205638246021786,0.45000104114450457,0.2266027231184936
2016-09-30,ATL,DET,1,ATL201609300,1.8715124295657775,0.8821450995632839,-0.6202063246292892,-0.21864353062151645,0.4949702382565085,-0.6904604618034808,0.9893673300024936,-0.4015627940077727,1.1854307000599893
2016-09-30,BOS,TOR,1,BOS201609300,-0.3741192041726535,-0.8192110943036345,1.3956121863386048,1.6900688220255684,0.6566659186224784,0.3327392003850253,0.445091890130981,-0.29445663568696356,0.32392671823745306
2016-09-30,CHW,MIN,1,CHA201609300,-0.23199105843650383,-1.1127945317714407,-0.8160866506343858,-1.4188248467335551,-0.3568248371592283,-0.16989760315823652,0.8808034733349369,0.6027381960991693,-0.1869272340009918
2016-09-30,CIN,CHC,1,CIN201609300,-0.024408711430851267,0.5813331803361595,-0.5605023899194527,,-0.6332790614916521,-0.09451990924539921,-0.6057418917670108,,-0.5387591522462529
2016-09-30,COL,MIL,1,COL201609300,0.2643755826692051,-0.08659220146035747,-1.8337401073401292,,-0.40513665579566416,0.274192373348374,0.35096778412956253,,-0.6793290291440381
2016-09-30,KCR,CLE,1,KCA201609300,0.3678199946424712,0.10072307606582674,-1.4657433147742924,,0.21229542487045683,0.37295678665692744,0.26709691857664447,,-0.1606613617864706
