date,matchup,bet_side,stake,odds,model_prob,vegas_prob,edge,won,game_pnl,flat_pnl,bankroll,year
2022-08-07,SFG @ ATH,ATH,7.01,164.0,0.4553,0.3623,0.093,False,-7.01,-1.0,220.48,2022
2022-08-07,CIN @ MIL,CIN,9.56,260.0,0.403,0.2672,0.1358,True,24.86,2.6,245.34,2022
2022-08-07,SDP @ LAD,,0.0,,0.6331,0.5549,0.0782,,0.0,,245.34,2022
2022-08-07,HOU @ CLE,,0.0,,0.4567,0.4455,0.0112,,0.0,,245.34,2022
2022-08-07,ATL @ NYM,ATL,6.28,128.0,0.4961,0.4179,0.0782,False,-6.28,-1.0,239.06,2022
2022-08-07,PIT @ BAL,,0.0,,0.6409,0.6256,0.0153,,0.0,,239.06,2022
2022-08-07,CHW @ TEX,,0.0,,0.5738,0.5656,0.0082,,0.0,,239.06,2022
2022-08-08,WSN @ CHC,WSN,2.28,165.0,0.4011,0.3614,0.0397,False,-2.28,-1.0,236.78,2022
2022-08-08,CIN @ NYM,CIN,10.46,300.0,0.3826,0.2395,0.1431,False,-10.46,-1.0,226.32,2022
2022-08-08,LAA @ ATH,,0.0,,0.469,0.4493,0.0197,,0.0,,226.32,2022
2022-08-08,NYY @ SEA,,0.0,,0.4941,0.4902,0.0039,,0.0,,226.32,2022
2022-08-08,PIT @ ARI,PIT,6.41,200.0,0.4088,0.3189,0.0899,False,-6.41,-1.0,219.91,2022
2022-08-08,SFG @ SDP,SFG,8.18,155.0,0.4826,0.3753,0.1074,True,12.68,1.55,232.59,2022
2022-08-08,TOR @ BAL,,0.0,,0.4534,0.4533,0.0001,,0.0,,232.59,2022
2022-08-09,MIA @ PHI,,0.0,,0.7263,0.6735,0.0528,,0.0,,232.59,2022
2022-08-09,SFG @ SDP,SFG,10.89,150.0,0.5124,0.3826,0.1297,False,-10.89,-1.0,221.7,2022
2022-08-09,CIN @ NYM,CIN,10.27,260.0,0.4116,0.2679,0.1437,False,-10.27,-1.0,211.43,2022
2022-08-09,CHW @ KCR,CHW,5.08,-124.0,0.5965,0.5316,0.0649,False,-5.08,-1.0,206.35,2022
2022-08-09,LAA @ ATH,ATH,11.07,150.0,0.5288,0.3826,0.1461,False,-11.07,-1.0,195.28,2022
2022-08-09,TEX @ HOU,,0.0,,0.6555,0.6368,0.0187,,0.0,,195.28,2022
2022-08-09,MIN @ LAD,,0.0,,0.3112,0.3076,0.0036,,0.0,,195.28,2022
2022-08-09,CLE @ DET,DET,7.18,165.0,0.4689,0.3607,0.1082,False,-7.18,-1.0,188.1,2022
2022-08-09,ATL @ BOS,BOS,4.9,140.0,0.4775,0.4009,0.0766,False,-4.9,-1.0,183.2,2022
2022-08-09,CHW @ KCR,CHW,4.4,-124.0,0.5965,0.5316,0.0649,True,3.55,0.81,186.75,2022
2022-08-09,NYY @ SEA,SEA,2.56,117.0,0.4904,0.4413,0.0491,True,3.0,1.17,189.75,2022
2022-08-09,PIT @ ARI,PIT,2.97,135.0,0.4615,0.4049,0.0566,False,-2.97,-1.0,186.78,2022
2022-08-09,TOR @ BAL,BAL,1.91,142.0,0.4373,0.3922,0.045,True,2.71,1.42,189.49,2022
2022-08-09,WSN @ CHC,WSN,1.56,188.0,0.3687,0.3284,0.0403,True,2.93,1.88,192.42,2022
2022-08-09,STL @ COL,COL,5.04,150.0,0.4629,0.3826,0.0803,True,7.56,1.5,199.98,2022
2022-08-09,TBR @ MIL,TBR,3.84,145.0,0.4536,0.3898,0.0639,False,-3.84,-1.0,196.14,2022
2022-08-10,STL @ COL,COL,5.88,136.0,0.4928,0.4066,0.0862,False,-5.88,-1.0,190.26,2022
2022-08-10,CLE @ DET,DET,7.27,145.0,0.4987,0.3898,0.1089,False,-7.27,-1.0,182.99,2022
2022-08-10,CIN @ NYM,CIN,11.77,282.0,0.4518,0.2524,0.1994,False,-11.77,-1.0,171.22,2022
2022-08-10,WSN @ CHC,,0.0,,0.6077,0.6002,0.0076,,0.0,,171.22,2022
2022-08-10,TEX @ HOU,TEX,2.22,260.0,0.3152,0.2651,0.0502,True,5.77,2.6,176.99,2022
2022-08-10,SFG @ SDP,SFG,5.91,140.0,0.4946,0.4004,0.0943,False,-5.91,-1.0,171.08,2022
2022-08-10,TBR @ MIL,TBR,2.11,135.0,0.4539,0.4077,0.0463,False,-2.11,-1.0,168.97,2022
2022-08-10,MIN @ LAD,,0.0,,0.6628,0.6436,0.0192,,0.0,,168.97,2022
2022-08-10,LAA @ ATH,,0.0,,0.4655,0.4433,0.0222,,0.0,,168.97,2022
2022-08-10,PIT @ ARI,,0.0,,0.4218,0.417,0.0048,,0.0,,168.97,2022
2022-08-10,MIA @ PHI,PHI,9.39,-124.0,0.6528,0.5304,0.1225,True,7.57,0.81,176.54,2022
2022-08-10,CHW @ KCR,,0.0,,0.5742,0.5718,0.0024,,0.0,,176.54,2022
2022-08-10,ATL @ BOS,BOS,4.89,128.0,0.5008,0.4185,0.0823,False,-4.89,-1.0,171.65,2022
2022-08-10,NYY @ SEA,SEA,1.42,107.0,0.5002,0.4608,0.0393,True,1.52,1.07,173.17,2022
2022-08-11,TEX @ HOU,TEX,1.55,220.0,0.3372,0.3005,0.0367,False,-1.55,-1.0,171.62,2022
2022-08-11,STL @ COL,,0.0,,0.5059,0.5034,0.0026,,0.0,,171.62,2022
2022-08-11,PIT @ ARI,,0.0,,0.4193,0.3913,0.028,,0.0,,171.62,2022
2022-08-11,BAL @ BOS,,0.0,,0.4795,0.4724,0.0071,,0.0,,171.62,2022
2022-08-11,CLE @ DET,DET,4.35,125.0,0.5008,0.4242,0.0765,False,-4.35,-1.0,167.27,2022
2022-08-11,CHC @ CIN,,0.0,,0.4832,0.4777,0.0055,,0.0,,167.27,2022
2022-08-11,CHW @ KCR,,0.0,,0.4035,0.3855,0.018,,0.0,,167.27,2022
2022-08-11,MIA @ PHI,,0.0,,0.6355,0.6032,0.0323,,0.0,,167.27,2022
2022-08-12,ATL @ MIA,,0.0,,0.4534,0.4269,0.0265,,0.0,,167.27,2022
2022-08-12,NYY @ BOS,BOS,1.63,105.0,0.5078,0.4721,0.0357,True,1.71,1.05,168.98,2022
2022-08-12,CLE @ TOR,,0.0,,0.4244,0.4008,0.0236,,0.0,,168.98,2022
2022-08-12,ATH @ HOU,ATH,6.88,280.0,0.3832,0.2528,0.1304,False,-6.88,-1.0,162.1,2022
2022-08-12,PIT @ SFG,PIT,2.34,245.0,0.3309,0.2796,0.0513,False,-2.34,-1.0,159.76,2022
2022-08-12,SEA @ TEX,,0.0,,0.4466,0.4223,0.0243,,0.0,,159.76,2022
2022-08-12,BAL @ TBR,,0.0,,0.4303,0.4236,0.0067,,0.0,,159.76,2022
2022-08-12,ARI @ COL,,0.0,,0.4846,0.4573,0.0273,,0.0,,159.76,2022
2022-08-12,DET @ CHW,,0.0,,0.6547,0.6517,0.0029,,0.0,,159.76,2022
2022-08-12,PHI @ NYM,PHI,4.95,205.0,0.4112,0.3146,0.0966,True,10.15,2.05,169.91,2022
2022-08-12,MIN @ LAA,LAA,2.74,115.0,0.4996,0.4466,0.053,False,-2.74,-1.0,167.17,2022
2022-08-12,SDP @ WSN,WSN,7.22,240.0,0.4161,0.2814,0.1348,False,-7.22,-1.0,159.95,2022
2022-08-12,LAD @ KCR,KCR,6.5,220.0,0.4242,0.2998,0.1244,False,-6.5,-1.0,153.45,2022
2022-08-12,MIL @ STL,MIL,4.96,145.0,0.4847,0.3923,0.0924,False,-4.96,-1.0,148.49,2022
2022-08-13,DET @ CHW,,0.0,,0.6628,0.6368,0.026,,0.0,,148.49,2022
2022-08-13,BAL @ TBR,BAL,3.94,170.0,0.4373,0.3564,0.0809,False,-3.94,-1.0,144.55,2022
2022-08-13,ATL @ MIA,,0.0,,0.4501,0.4421,0.008,,0.0,,144.55,2022
2022-08-13,LAD @ KCR,KCR,4.07,245.0,0.3698,0.2796,0.0902,False,-4.07,-1.0,140.48,2022
2022-08-13,ATL @ MIA,,0.0,,0.4501,0.4421,0.008,,0.0,,140.48,2022
2022-08-13,MIN @ LAA,,0.0,,0.5217,0.4934,0.0282,,0.0,,140.48,2022
2022-08-13,CLE @ TOR,TOR,1.58,-118.0,0.562,0.515,0.047,True,1.34,0.85,141.82,2022
2022-08-13,SEA @ TEX,SEA,4.1,102.0,0.5534,0.4767,0.0767,False,-4.1,-1.0,137.72,2022
2022-08-13,PHI @ NYM,PHI,8.31,200.0,0.4943,0.3194,0.1748,False,-8.31,-1.0,129.41,2022
2022-08-13,SDP @ WSN,WSN,6.47,270.0,0.4161,0.2598,0.1563,True,17.47,2.7,146.88,2022
2022-08-13,CHC @ CIN,,0.0,,0.5293,0.5261,0.0032,,0.0,,146.88,2022
2022-08-13,NYY @ BOS,BOS,4.48,123.0,0.5157,0.429,0.0867,False,-4.48,-1.0,142.4,2022
2022-08-13,ARI @ COL,COL,3.33,130.0,0.4877,0.4189,0.0688,False,-3.33,-1.0,139.07,2022
2022-08-13,ATH @ HOU,ATH,3.56,240.0,0.3664,0.2825,0.0838,False,-3.56,-1.0,135.51,2022
2022-08-13,MIL @ STL,STL,2.13,124.0,0.4812,0.4279,0.0533,False,-2.13,-1.0,133.38,2022
2022-08-13,PIT @ SFG,,0.0,,0.3306,0.3087,0.0218,,0.0,,133.38,2022
2022-08-14,BAL @ TBR,BAL,1.18,148.0,0.4244,0.3879,0.0366,False,-1.18,-1.0,132.2,2022
2022-08-14,ARI @ COL,ARI,1.03,110.0,0.4925,0.4581,0.0344,True,1.13,1.1,133.33,2022
2022-08-14,MIN @ LAA,LAA,3.84,120.0,0.5174,0.4365,0.0808,True,4.61,1.2,137.94,2022
2022-08-14,MIL @ STL,MIL,3.13,130.0,0.4861,0.4176,0.0685,False,-3.13,-1.0,134.81,2022
2022-08-14,PHI @ NYM,,0.0,,0.5941,0.5628,0.0314,,0.0,,134.81,2022
2022-08-14,CHC @ CIN,CIN,3.94,130.0,0.5008,0.4176,0.0832,True,5.12,1.3,139.93,2022
2022-08-14,DET @ CHW,,0.0,,0.6711,0.6524,0.0187,,0.0,,139.93,2022
2022-08-14,PIT @ SFG,PIT,1.25,220.0,0.3372,0.2988,0.0383,False,-1.25,-1.0,138.68,2022
2022-08-14,ATL @ MIA,,0.0,,0.5673,0.5392,0.0281,,0.0,,138.68,2022
2022-08-14,NYY @ BOS,BOS,1.88,115.0,0.4941,0.4466,0.0474,True,2.16,1.15,140.84,2022
2022-08-14,SDP @ WSN,WSN,7.89,235.0,0.4557,0.2872,0.1685,False,-7.89,-1.0,132.95,2022
2022-08-14,SEA @ TEX,,0.0,,0.5568,0.5279,0.0289,,0.0,,132.95,2022
2022-08-14,CLE @ TOR,,0.0,,0.44,0.4176,0.0223,,0.0,,132.95,2022
2022-08-14,ATH @ HOU,ATH,2.84,235.0,0.3585,0.2872,0.0713,False,-2.84,-1.0,130.11,2022
2022-08-14,LAD @ KCR,KCR,4.03,200.0,0.4159,0.3194,0.0965,True,8.06,2.0,138.17,2022
2022-08-15,ATH @ TEX,ATH,4.79,140.0,0.4976,0.3957,0.1019,False,-4.79,-1.0,133.38,2022
2022-08-15,BAL @ TOR,,0.0,,0.4178,0.4009,0.0169,,0.0,,133.38,2022
2022-08-15,ARI @ SFG,ARI,0.87,165.0,0.3937,0.3626,0.0311,False,-0.87,-1.0,132.51,2022
2022-08-15,SDP @ MIA,MIA,1.96,125.0,0.4772,0.4255,0.0517,True,2.45,1.25,134.96,2022
2022-08-15,CHC @ WSN,WSN,2.22,120.0,0.4904,0.438,0.0524,True,2.66,1.2,137.62,2022
2022-08-15,NYM @ ATL,NYM,5.2,140.0,0.5048,0.3998,0.105,False,-5.2,-1.0,132.42,2022
2022-08-15,HOU @ CHW,CHW,0.87,105.0,0.5012,0.4675,0.0337,True,0.91,1.05,133.33,2022
2022-08-15,DET @ CLE,DET,0.83,180.0,0.3732,0.3397,0.0335,False,-0.83,-1.0,132.5,2022
2022-08-15,TBR @ NYY,TBR,6.75,200.0,0.4692,0.3194,0.1497,True,13.5,2.0,146.0,2022
2022-08-15,PHI @ CIN,CIN,7.84,155.0,0.5228,0.3762,0.1466,False,-7.84,-1.0,138.16,2022
2022-08-15,KCR @ MIN,,0.0,,0.3835,0.3634,0.0201,,0.0,,138.16,2022
2022-08-15,SEA @ LAA,,0.0,,0.5174,0.4978,0.0196,,0.0,,138.16,2022
2022-08-15,LAD @ MIL,,0.0,,0.3943,0.3883,0.006,,0.0,,138.16,2022
2022-08-15,DET @ CLE,DET,0.86,180.0,0.3732,0.3397,0.0335,True,1.55,1.8,139.71,2022
2022-08-16,PHI @ CIN,CIN,4.85,150.0,0.4833,0.3826,0.1007,False,-4.85,-1.0,134.86,2022
2022-08-16,ATH @ TEX,ATH,0.74,112.0,0.4833,0.4525,0.0308,True,0.83,1.12,135.69,2022
2022-08-16,ARI @ SFG,SFG,1.58,-130.0,0.5855,0.5427,0.0427,True,1.22,0.77,136.91,2022
2022-08-16,COL @ STL,,0.0,,0.3502,0.3231,0.0271,,0.0,,136.91,2022
2022-08-16,CHC @ WSN,WSN,3.24,135.0,0.4799,0.4082,0.0717,False,-3.24,-1.0,133.67,2022
2022-08-16,NYM @ ATL,NYM,3.32,140.0,0.4747,0.4004,0.0743,False,-3.32,-1.0,130.35,2022
2022-08-16,BAL @ TOR,BAL,2.03,180.0,0.3972,0.3435,0.0537,True,3.65,1.8,134.0,2022
2022-08-16,BOS @ PIT,,0.0,,0.5738,0.5642,0.0096,,0.0,,134.0,2022
2022-08-16,TBR @ NYY,TBR,3.06,140.0,0.4699,0.3998,0.0701,True,4.28,1.4,138.28,2022
2022-08-16,HOU @ CHW,CHW,2.51,115.0,0.5039,0.4474,0.0565,True,2.89,1.15,141.17,2022
2022-08-16,KCR @ MIN,,0.0,,0.6407,0.6386,0.0022,,0.0,,141.17,2022
2022-08-16,SEA @ LAA,LAA,7.81,154.0,0.5279,0.3798,0.1481,False,-7.81,-1.0,133.36,2022
2022-08-16,LAD @ MIL,LAD,4.39,105.0,0.5553,0.4702,0.085,False,-4.39,-1.0,128.97,2022
2022-08-16,DET @ CLE,DET,1.29,184.0,0.378,0.3356,0.0424,True,2.37,1.84,131.34,2022
2022-08-16,SDP @ MIA,MIA,2.26,128.0,0.4772,0.421,0.0562,True,2.89,1.28,134.23,2022
2022-08-17,BAL @ TOR,BAL,1.08,147.0,0.4241,0.3879,0.0362,False,-1.08,-1.0,133.15,2022
2022-08-17,LAD @ MIL,MIL,2.58,146.0,0.4526,0.3898,0.0628,False,-2.58,-1.0,130.57,2022
2022-08-17,HOU @ CHW,CHW,4.04,130.0,0.5047,0.4176,0.0871,False,-4.04,-1.0,126.53,2022
2022-08-17,TBR @ NYY,,0.0,,0.4769,0.4474,0.0295,,0.0,,126.53,2022
2022-08-17,NYM @ ATL,ATL,4.26,130.0,0.5109,0.4176,0.0933,False,-4.26,-1.0,122.27,2022
2022-08-17,SDP @ MIA,MIA,2.46,135.0,0.4717,0.4112,0.0605,False,-2.46,-1.0,119.81,2022
2022-08-17,CHC @ WSN,WSN,3.55,135.0,0.4935,0.4106,0.083,False,-3.55,-1.0,116.26,2022
2022-08-17,DET @ CLE,DET,2.03,188.0,0.3927,0.3325,0.0602,False,-2.03,-1.0,114.23,2022
2022-08-17,SEA @ LAA,LAA,5.7,155.0,0.5135,0.3789,0.1346,False,-5.7,-1.0,108.53,2022
2022-08-17,ARI @ SFG,ARI,2.02,190.0,0.3937,0.3256,0.0681,True,3.84,1.9,112.37,2022
2022-08-17,ATH @ TEX,ATH,4.42,150.0,0.4945,0.3845,0.11,True,6.63,1.5,119.0,2022
2022-08-17,PHI @ CIN,CIN,3.18,140.0,0.4791,0.4009,0.0782,True,4.45,1.4,123.45,2022
2022-08-17,KCR @ MIN,KCR,1.83,180.0,0.3952,0.3442,0.051,False,-1.83,-1.0,121.62,2022
2022-08-17,COL @ STL,COL,1.11,165.0,0.4002,0.3614,0.0387,False,-1.11,-1.0,120.51,2022
2022-08-17,BOS @ PIT,PIT,1.37,140.0,0.4432,0.4009,0.0423,False,-1.37,-1.0,119.14,2022
2022-08-18,BOS @ PIT,,0.0,,0.4332,0.4149,0.0182,,0.0,,119.14,2022
2022-08-18,KCR @ TBR,,0.0,,0.6804,0.6328,0.0476,,0.0,,119.14,2022
2022-08-18,WSN @ SDP,WSN,3.35,310.0,0.3289,0.2336,0.0953,True,10.38,3.1,129.52,2022
2022-08-18,TOR @ NYY,TOR,5.06,142.0,0.505,0.3989,0.1061,True,7.19,1.42,136.71,2022
2022-08-18,CHC @ BAL,,0.0,,0.4227,0.4005,0.0223,,0.0,,136.71,2022
2022-08-18,ATH @ TEX,ATH,6.6,169.0,0.493,0.3592,0.1339,False,-6.6,-1.0,130.11,2022
2022-08-18,NYM @ ATL,ATL,4.2,120.0,0.525,0.4358,0.0892,True,5.04,1.2,135.15,2022
2022-08-18,ARI @ SFG,,0.0,,0.5895,0.5894,0.0001,,0.0,,135.15,2022
2022-08-18,LAD @ MIL,LAD,2.58,102.0,0.5337,0.4767,0.0569,False,-2.58,-1.0,132.57,2022
2022-08-18,COL @ STL,COL,2.3,210.0,0.3695,0.3111,0.0584,False,-2.3,-1.0,130.27,2022
2022-08-18,HOU @ CHW,CHW,2.67,112.0,0.515,0.4509,0.0641,False,-2.67,-1.0,127.6,2022
2022-08-19,MIL @ CHC,,0.0,,0.4567,0.4387,0.018,,0.0,,127.6,2022
2022-08-19,SFG @ COL,COL,0.6,135.0,0.4363,0.4049,0.0314,True,0.81,1.35,128.41,2022
2022-08-19,WSN @ SDP,WSN,3.2,280.0,0.3365,0.252,0.0845,True,8.96,2.8,137.37,2022
2022-08-19,SEA @ ATH,ATH,3.49,120.0,0.51,0.4387,0.0713,False,-3.49,-1.0,133.88,2022
2022-08-19,CIN @ PIT,CIN,0.89,-118.0,0.5534,0.5198,0.0336,False,-0.89,-1.0,132.99,2022
2022-08-19,KCR @ TBR,,0.0,,0.6539,0.6404,0.0135,,0.0,,132.99,2022
2022-08-19,LAA @ DET,,0.0,,0.6242,0.5727,0.0515,,0.0,,132.99,2022
2022-08-19,MIA @ LAD,MIA,2.77,225.0,0.3654,0.2952,0.0702,False,-2.77,-1.0,130.22,2022
2022-08-19,BOS @ BAL,,0.0,,0.5228,0.5,0.0228,,0.0,,130.22,2022
2022-08-19,HOU @ ATL,HOU,1.91,110.0,0.5069,0.4615,0.0454,False,-1.91,-1.0,128.31,2022
2022-08-19,NYM @ PHI,,0.0,,0.4791,0.4733,0.0058,,0.0,,128.31,2022
2022-08-19,STL @ ARI,ARI,3.59,162.0,0.4509,0.3685,0.0823,False,-3.59,-1.0,124.72,2022
2022-08-19,TEX @ MIN,,0.0,,0.6099,0.562,0.0478,,0.0,,124.72,2022
2022-08-19,CHW @ CLE,CHW,4.33,120.0,0.5302,0.4394,0.0908,False,-4.33,-1.0,120.39,2022
2022-08-19,TOR @ NYY,,0.0,,0.5054,0.4955,0.0098,,0.0,,120.39,2022
2022-08-20,MIA @ LAD,MIA,4.13,275.0,0.3672,0.2545,0.1128,False,-4.13,-1.0,116.26,2022
2022-08-20,TEX @ MIN,,0.0,,0.6165,0.614,0.0025,,0.0,,116.26,2022
2022-08-20,WSN @ SDP,WSN,3.41,265.0,0.3593,0.2642,0.0951,False,-3.41,-1.0,112.85,2022
2022-08-20,NYM @ PHI,NYM,1.27,132.0,0.4567,0.4181,0.0387,True,1.68,1.32,114.53,2022
2022-08-20,SEA @ ATH,ATH,6.49,163.0,0.5206,0.3632,0.1574,True,10.58,1.63,125.11,2022
2022-08-20,HOU @ ATL,HOU,6.08,140.0,0.5301,0.4009,0.1292,False,-6.08,-1.0,119.03,2022
2022-08-20,CHW @ CLE,CHW,5.04,148.0,0.5042,0.3904,0.1138,True,7.46,1.48,126.49,2022
2022-08-20,CIN @ PIT,CIN,5.55,125.0,0.542,0.4269,0.1151,True,6.94,1.25,133.43,2022
2022-08-20,KCR @ TBR,,0.0,,0.6999,0.6448,0.0551,,0.0,,133.43,2022
2022-08-20,STL @ ARI,,0.0,,0.4363,0.4155,0.0208,,0.0,,133.43,2022
2022-08-20,BOS @ BAL,,0.0,,0.5433,0.5427,0.0005,,0.0,,133.43,2022
2022-08-20,LAA @ DET,DET,4.65,145.0,0.4906,0.3949,0.0957,True,6.74,1.45,140.17,2022
2022-08-20,TOR @ NYY,TOR,6.03,163.0,0.4869,0.3677,0.1193,True,9.83,1.63,150.0,2022
2022-08-20,SFG @ COL,COL,1.52,149.0,0.4258,0.385,0.0408,True,2.26,1.49,152.26,2022
2022-08-20,MIL @ CHC,,0.0,,0.5433,0.5361,0.0072,,0.0,,152.26,2022
2022-08-20,NYM @ PHI,NYM,1.72,132.0,0.4567,0.4181,0.0387,False,-1.72,-1.0,150.54,2022
2022-08-21,WSN @ SDP,WSN,3.13,250.0,0.345,0.2747,0.0703,False,-3.13,-1.0,147.41,2022
2022-08-21,NYM @ PHI,NYM,2.04,107.0,0.5117,0.4669,0.0448,True,2.18,1.07,149.59,2022
2022-08-21,HOU @ ATL,HOU,4.85,140.0,0.4924,0.4009,0.0915,True,6.79,1.4,156.38,2022
2022-08-21,LAA @ DET,DET,6.21,161.0,0.4811,0.3699,0.1113,True,10.0,1.61,166.38,2022
2022-08-21,KCR @ TBR,,0.0,,0.6471,0.6283,0.0188,,0.0,,166.38,2022
2022-08-21,TOR @ NYY,,0.0,,0.4961,0.4721,0.024,,0.0,,166.38,2022
2022-08-21,MIL @ CHC,CHC,1.62,130.0,0.4567,0.4176,0.0391,False,-1.62,-1.0,164.76,2022
2022-08-21,BOS @ BAL,,0.0,,0.5311,0.5128,0.0183,,0.0,,164.76,2022
2022-08-21,MIA @ LAD,,0.0,,0.6226,0.6051,0.0175,,0.0,,164.76,2022
2022-08-21,STL @ ARI,,0.0,,0.4556,0.4498,0.0058,,0.0,,164.76,2022
2022-08-21,SEA @ ATH,ATH,10.81,188.0,0.5185,0.334,0.1844,True,20.32,1.88,185.08,2022
2022-08-21,CIN @ PIT,CIN,6.37,104.0,0.5603,0.4733,0.087,True,6.62,1.04,191.7,2022
2022-08-21,TEX @ MIN,,0.0,,0.6252,0.6248,0.0004,,0.0,,191.7,2022
2022-08-21,SFG @ COL,,0.0,,0.5965,0.5518,0.0447,,0.0,,191.7,2022
2022-08-22,CHW @ KCR,,0.0,,0.4244,0.4118,0.0126,,0.0,,191.7,2022
2022-08-22,MIA @ ATH,ATH,7.84,129.0,0.5289,0.4225,0.1063,False,-7.84,-1.0,183.86,2022
2022-08-22,ATL @ PIT,,0.0,,0.3846,0.3571,0.0275,,0.0,,183.86,2022
2022-08-22,STL @ CHC,,0.0,,0.6481,0.6164,0.0317,,0.0,,183.86,2022
2022-08-22,TEX @ MIN,TEX,1.89,176.0,0.3885,0.3503,0.0383,True,3.33,1.76,187.19,2022
2022-08-22,NYM @ NYY,NYY,8.1,140.0,0.5176,0.4026,0.1151,True,11.34,1.4,198.53,2022
2022-08-22,CIN @ PHI,CIN,4.68,200.0,0.3963,0.3182,0.0781,False,-4.68,-1.0,193.85,2022
2022-08-22,LAA @ TBR,,0.0,,0.3372,0.3221,0.015,,0.0,,193.85,2022
2022-08-22,MIL @ LAD,MIL,2.91,222.0,0.352,0.2975,0.0545,True,6.46,2.22,200.31,2022
2022-08-23,ATL @ PIT,PIT,3.52,230.0,0.352,0.292,0.06,False,-3.52,-1.0,196.79,2022
2022-08-23,CHW @ BAL,,0.0,,0.4655,0.4443,0.0212,,0.0,,196.79,2022
2022-08-23,ARI @ KCR,KCR,2.0,106.0,0.5064,0.4672,0.0392,False,-2.0,-1.0,194.79,2022
2022-08-23,WSN @ SEA,WSN,4.9,235.0,0.369,0.2872,0.0818,False,-4.9,-1.0,189.89,2022
2022-08-23,TOR @ BOS,,0.0,,0.4672,0.438,0.0293,,0.0,,189.89,2022
2022-08-23,NYM @ NYY,,0.0,,0.4643,0.447,0.0173,,0.0,,189.89,2022
2022-08-23,STL @ CHC,CHC,4.63,160.0,0.4447,0.3659,0.0788,False,-4.63,-1.0,185.26,2022
2022-08-23,CIN @ PHI,,0.0,,0.3693,0.3435,0.0258,,0.0,,185.26,2022
2022-08-23,SFG @ DET,DET,6.05,185.0,0.4356,0.3395,0.0961,False,-6.05,-1.0,179.21,2022
2022-08-23,MIN @ HOU,,0.0,,0.2821,0.2754,0.0068,,0.0,,179.21,2022
2022-08-23,STL @ CHC,CHC,4.37,160.0,0.4447,0.3659,0.0788,True,6.99,1.6,186.2,2022
2022-08-23,MIA @ ATH,ATH,7.63,126.0,0.5339,0.4264,0.1075,False,-7.63,-1.0,178.57,2022
2022-08-23,CLE @ SDP,CLE,1.42,125.0,0.4621,0.4289,0.0332,True,1.77,1.25,180.34,2022
2022-08-23,MIL @ LAD,,0.0,,0.6384,0.5836,0.0548,,0.0,,180.34,2022
2022-08-23,LAA @ TBR,,0.0,,0.6628,0.614,0.0488,,0.0,,180.34,2022
2022-08-23,TEX @ COL,,0.0,,0.4961,0.4858,0.0103,,0.0,,180.34,2022
2022-08-24,MIL @ LAD,MIL,1.18,210.0,0.3403,0.3076,0.0327,False,-1.18,-1.0,179.16,2022
2022-08-24,TEX @ COL,COL,4.09,115.0,0.514,0.4474,0.0666,False,-4.09,-1.0,175.07,2022
2022-08-24,LAA @ TBR,LAA,3.78,235.0,0.3591,0.2856,0.0735,False,-3.78,-1.0,171.29,2022
2022-08-24,ARI @ KCR,KCR,1.46,110.0,0.4941,0.4573,0.0368,True,1.61,1.1,172.9,2022
2022-08-24,SFG @ DET,DET,1.13,135.0,0.4406,0.41,0.0306,True,1.53,1.35,174.43,2022
2022-08-24,WSN @ SEA,WSN,6.54,265.0,0.3829,0.2635,0.1194,True,17.33,2.65,191.76,2022
2022-08-24,STL @ CHC,CHC,6.79,165.0,0.4655,0.3596,0.106,True,11.2,1.65,202.96,2022
2022-08-24,MIN @ HOU,,0.0,,0.7074,0.6792,0.0281,,0.0,,202.96,2022
2022-08-24,ATL @ PIT,,0.0,,0.788,0.7137,0.0744,,0.0,,202.96,2022
2022-08-24,CLE @ SDP,CLE,2.37,145.0,0.4358,0.3949,0.041,True,3.44,1.45,206.4,2022
2022-08-24,CIN @ PHI,CIN,4.11,212.0,0.3747,0.3069,0.0677,False,-4.11,-1.0,202.29,2022
2022-08-24,MIA @ ATH,ATH,4.16,105.0,0.5299,0.4702,0.0597,True,4.37,1.05,206.66,2022
2022-08-24,TOR @ BOS,,0.0,,0.426,0.4176,0.0084,,0.0,,206.66,2022
2022-08-24,CHW @ BAL,,0.0,,0.5311,0.5242,0.0069,,0.0,,206.66,2022
2022-08-25,NYY @ ATH,ATH,10.92,188.0,0.4852,0.334,0.1511,False,-10.92,-1.0,195.74,2022
2022-08-25,TOR @ BOS,BOS,2.12,150.0,0.426,0.385,0.041,False,-2.12,-1.0,193.62,2022
2022-08-25,CLE @ SEA,,0.0,,0.4941,0.485,0.009,,0.0,,193.62,2022
2022-08-25,CIN @ PHI,,0.0,,0.9918,0.7532,0.2386,,0.0,,193.62,2022
2022-08-25,STL @ CHC,STL,1.65,-106.0,0.5311,0.4977,0.0334,True,1.56,0.94,195.18,2022
2022-08-25,LAA @ TBR,,0.0,,0.6552,0.6409,0.0143,,0.0,,195.18,2022
2022-08-25,CHW @ BAL,,0.0,,0.5516,0.5279,0.0237,,0.0,,195.18,2022
2022-08-25,MIN @ HOU,,0.0,,0.7088,0.604,0.1048,,0.0,,195.18,2022
2022-08-25,COL @ NYM,COL,9.0,350.0,0.3657,0.2136,0.1521,False,-9.0,-1.0,186.18,2022
2022-08-26,DET @ TEX,DET,5.98,138.0,0.4946,0.4069,0.0877,False,-5.98,-1.0,180.2,2022
