Date,home_team,away_team,game_number,year,home_sp_id,home_sp_name,away_sp_id,away_sp_name,game_pk,game_id
2026-05-06,KCR,CLE,1,2026,mlb_666142,Cole Ragans,mlb_676282,Joey Cantillo,,20260506_KCR_CLE_1
2026-05-06,LAA,CHW,1,2026,mlb_700712,Walbert Ureña,mlb_702273,Noah Schultz,,20260506_LAA_CHW_1
2026-05-06,MIA,BAL,1,2026,mlb_691587,Eury Pérez,mlb_687064,Brandon Young,,20260506_MIA_BAL_1
2026-05-06,NYY,TEX,1,2026,mlb_701542,Will Warren,mlb_543135,Nathan Eovaldi,,20260506_NYY_TEX_1
2026-05-06,PHI,ATH,1,2026,mlb_554430,Zack Wheeler,mlb_605488,Jeffrey Springs,,20260506_PHI_ATH_1
2026-05-06,SEA,ATL,1,2026,mlb_693433,Bryan Woo,mlb_527048,Martín Pérez,,20260506_SEA_ATL_1
2026-05-06,SFG,SDP,1,2026,mlb_605288,Adrian Houser,mlb_699134,Bradgley Rodriguez,,20260506_SFG_SDP_1
2026-05-06,STL,MIL,1,2026,mlb_669467,Andre Pallante,mlb_687075,Brandon Sproat,,20260506_STL_MIL_1
2026-05-06,TBR,TOR,1,2026,mlb_663556,Shane McClanahan,mlb_571578,Patrick Corbin,,20260506_TBR_TOR_1
2026-05-06,WSN,MIN,1,2026,mlb_571945,Miles Mikolas,mlb_641927,Bailey Ober,,20260506_WSN_MIN_1
2026-05-07,ARI,PIT,1,2026,mlb_668678,Zac Gallen,mlb_656605,Mitch Keller,,20260507_ARI_PIT_1
2026-05-07,BOS,TBR,1,2026,mlb_687562,Jake Bennett,mlb_643377,Griffin Jax,,20260507_BOS_TBR_1
2026-05-07,CHC,CIN,1,2026,mlb_684007,Shota Imanaga,mlb_695076,Rhett Lowder,,20260507_CHC_CIN_1
2026-05-07,COL,NYM,1,2026,mlb_500779,Jose Quintana,mlb_681035,Christian Scott,,20260507_COL_NYM_1
2026-05-07,KCR,CLE,1,2026,mlb_607625,Seth Lugo,mlb_677944,Slade Cecconi,,20260507_KCR_CLE_1
2026-05-07,MIA,BAL,1,2026,mlb_676974,Max Meyer,mlb_700249,Cade Povich,,20260507_MIA_BAL_1
2026-05-07,NYY,TEX,1,2026,mlb_621112,Paul Blackburn,mlb_669022,MacKenzie Gore,,20260507_NYY_TEX_1
2026-05-07,PHI,ATH,1,2026,mlb_691725,Andrew Painter,mlb_669372,J.T. Ginn,,20260507_PHI_ATH_1
2026-05-07,SDP,STL,1,2026,mlb_650633,Michael King,mlb_669461,Matthew Liberatore,,20260507_SDP_STL_1
2026-05-07,WSN,MIN,1,2026,mlb_663623,Jake Irvin,mlb_680573,Simeon Woods Richardson,,20260507_WSN_MIN_1
2026-05-08,ARI,NYM,1,2026,mlb_669194,Ryne Nelson,mlb_690997,Nolan McLean,,20260508_ARI_NYM_1
2026-05-08,BAL,ATH,1,2026,mlb_680694,Kyle Bradish,mlb_682052,Jacob Lopez,,20260508_BAL_ATH_1
2026-05-08,BOS,TBR,1,2026,mlb_813349,Connelly Early,mlb_669947,Jesse Scholtens,,20260508_BOS_TBR_1
2026-05-08,CHW,SEA,1,2026,mlb_680732,Sean Burke,mlb_676106,Emerson Hancock,,20260508_CHW_SEA_1
2026-05-08,CIN,HOU,1,2026,mlb_666157,Nick Lodolo,mlb_681347,Mike Burrows,,20260508_CIN_HOU_1
2026-05-08,CLE,MIN,1,2026,mlb_800048,Parker Messick,mlb_687570,Connor Prielipp,,20260508_CLE_MIN_1
2026-05-08,KCR,DET,1,2026,mlb_663460,Kris Bubic,mlb_672456,Keider Montero,,20260508_KCR_DET_1
2026-05-08,LAD,ATL,1,2026,mlb_686218,Emmet Sheehan,mlb_519242,Chris Sale,,20260508_LAD_ATL_1
2026-05-08,MIA,WSN,1,2026,mlb_702281,Robby Snelling,mlb_656492,Foster Griffin,,20260508_MIA_WSN_1
2026-05-08,MIL,NYY,1,2026,mlb_694819,Jacob Misiorowski,mlb_608331,Max Fried,,20260508_MIL_NYY_1
2026-05-08,PHI,COL,1,2026,mlb_666200,Jesús Luzardo,mlb_801403,Chase Dollander,,20260508_PHI_COL_1
2026-05-08,SDP,STL,1,2026,mlb_656288,Griffin Canning,mlb_700241,Michael McGreevy,,20260508_SDP_STL_1
2026-05-08,SFG,PIT,1,2026,mlb_592662,Robbie Ray,mlb_669387,Carmen Mlodzinski,,20260508_SFG_PIT_1
2026-05-08,TEX,CHC,1,2026,mlb_677958,Kumar Rocker,mlb_676962,Ben Brown,,20260508_TEX_CHC_1
2026-05-08,TOR,LAA,1,2026,mlb_656302,Dylan Cease,mlb_672282,Reid Detmers,,20260508_TOR_LAA_1
2026-05-09,ARI,NYM,1,2026,mlb_518876,Merrill Kelly,mlb_605280,Clay Holmes,,20260509_ARI_NYM_1
2026-05-09,BAL,ATH,1,2026,mlb_669358,Shane Baz,mlb_650644,Aaron Civale,,20260509_BAL_ATH_1
2026-05-09,CHW,SEA,1,2026,mlb_641743,Anthony Kay,mlb_622491,Luis Castillo,,20260509_CHW_SEA_1
2026-05-09,CIN,HOU,1,2026,mlb_695505,Chase Burns,mlb_681293,Spencer Arrighetti,,20260509_CIN_HOU_1
2026-05-09,CLE,MIN,1,2026,mlb_676440,Tanner Bibee,mlb_657746,Joe Ryan,,20260509_CLE_MIN_1
2026-05-09,KCR,DET,1,2026,mlb_608379,Michael Wacha,mlb_572143,Burch Smith,,20260509_KCR_DET_1
2026-05-09,LAD,ATL,1,2026,mlb_605483,Blake Snell,mlb_675911,Spencer Strider,,20260509_LAD_ATL_1
2026-05-09,MIA,WSN,1,2026,mlb_676083,Janson Junk,mlb_663992,Richard Lovelady,,20260509_MIA_WSN_1
2026-05-09,MIL,NYY,1,2026,mlb_690986,Kyle Harrison,mlb_693645,Cam Schlittler,,20260509_MIL_NYY_1
2026-05-09,PHI,COL,1,2026,mlb_605400,Aaron Nola,mlb_607536,Kyle Freeland,,20260509_PHI_COL_1
2026-05-09,SDP,STL,1,2026,mlb_681190,Randy Vásquez,mlb_669160,Dustin May,,20260509_SDP_STL_1
2026-05-09,SFG,PIT,1,2026,mlb_694738,Landen Roupp,mlb_677952,Braxton Ashcraft,,20260509_SFG_PIT_1
2026-05-09,TEX,CHC,1,2026,mlb_683004,Jack Leiter,mlb_665795,Edward Cabrera,,20260509_TEX_CHC_1
2026-05-09,TOR,LAA,1,2026,mlb_702056,Trey Yesavage,mlb_686799,Jack Kochanowicz,,20260509_TOR_LAA_1
2026-05-10,ARI,NYM,1,2026,mlb_593958,Eduardo Rodriguez,mlb_623211,Huascar Brazobán,825085.0,20260510_ARI_NYM_1
2026-05-10,BAL,ATH,1,2026,mlb_669211,Keegan Akin,mlb_622663,Luis Severino,824845.0,20260510_BAL_ATH_1
2026-05-10,BOS,TBR,1,2026,mlb_801139,Payton Tolle,mlb_607259,Nick Martinez,824765.0,20260510_BOS_TBR_1
2026-05-10,CHW,SEA,1,2026,mlb_663436,Davis Martin,mlb_669302,Logan Gilbert,824605.0,20260510_CHW_SEA_1
2026-05-10,CIN,HOU,1,2026,mlb_671096,Andrew Abbott,mlb_678906,Kai-Wei Teng,824520.0,20260510_CIN_HOU_1
2026-05-10,CLE,MIN,1,2026,mlb_668909,Gavin Williams,mlb_702193,Andrew Morris,824440.0,20260510_CLE_MIN_1
2026-05-10,KCR,DET,1,2026,mlb_702070,Noah Cameron,mlb_669724,Brenan Hanifee,824113.0,20260510_KCR_DET_1
2026-05-10,LAD,ATL,1,2026,mlb_680736,Justin Wrobleski,mlb_693821,Bryce Elder,823954.0,20260510_LAD_ATL_1
2026-05-10,MIA,WSN,1,2026,mlb_645261,Sandy Alcantara,mlb_676917,Cade Cavalli,823868.0,20260510_MIA_WSN_1
2026-05-10,MIL,NYY,1,2026,mlb_701656,Logan Henderson,mlb_607074,Carlos Rodón,823793.0,20260510_MIL_NYY_1
2026-05-10,PHI,COL,1,2026,mlb_650911,Cristopher Sánchez,mlb_608372,Tomoyuki Sugano,823463.0,20260510_PHI_COL_1
2026-05-10,SDP,STL,1,2026,mlb_621111,Walker Buehler,mlb_681517,Kyle Leahy,823305.0,20260510_SDP_STL_1
2026-05-10,SFG,PIT,1,2026,mlb_641816,Tyler Mahle,mlb_696149,Bubba Chandler,823221.0,20260510_SFG_PIT_1
2026-05-10,TEX,CHC,1,2026,mlb_594798,Jacob deGrom,mlb_592791,Jameson Taillon,822902.0,20260510_TEX_CHC_1
2026-05-10,TOR,LAA,1,2026,mlb_693686,Spencer Miles,mlb_667755,José Soriano,822819.0,20260510_TOR_LAA_1
2026-05-11,BAL,NYY,1,2026,mlb_687064,Brandon Young,mlb_677960,Ryan Weathers,824844.0,20260511_BAL_NYY_1
2026-05-11,CLE,LAA,1,2026,mlb_676282,Joey Cantillo,mlb_608718,Brent Suter,824441.0,20260511_CLE_LAA_1
2026-05-11,HOU,SEA,1,2026,mlb_663567,Peter Lambert,mlb_669923,George Kirby,824199.0,20260511_HOU_SEA_1
2026-05-11,LAD,SFG,1,2026,mlb_808963,Roki Sasaki,mlb_686790,Trevor McDonald,823953.0,20260511_LAD_SFG_1
2026-05-11,TEX,ARI,1,2026,mlb_596001,Jakob Junis,mlb_647336,Michael Soroka,822901.0,20260511_TEX_ARI_1
2026-05-11,TOR,TBR,1,2026,mlb_592332,Kevin Gausman,mlb_656876,Drew Rasmussen,822818.0,20260511_TOR_TBR_1
