date,matchup,home_score,away_score,bet_side,stake,odds,model_prob,vegas_prob,edge,odds_bucket,season_phase,edge_threshold,policy_reason,policy_name,won,game_pnl,bankroll,home_team,away_team,side_home_away,is_favorite,sp_name,opp_sp_name,sp_throws,opp_sp_throws,close_prob,clv_prob
2026-03-18,HOU @ STL,4.0,1.0,,0,114.3,0.4995,0.4444,0.0551,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,STL,HOU,home,False,,,,,,
2026-03-18,DET @ PIT,3.0,1.0,,0,-104.7,0.516,0.4883,0.0277,-115:+100,early,,-115:+100 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,PIT,DET,away,True,,,,,,
2026-03-18,CHC @ ARI,16.0,8.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,ARI,CHC,,,,,,,,
2026-03-18,CIN @ LAA,7.0,4.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,LAA,CIN,,,,,,,,
2026-03-18,LAA @ MIL,3.0,4.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,MIL,LAA,,,,,,,,
2026-03-18,PHI @ ATL,3.0,2.0,,0,136.0,0.5114,0.4035,0.1079,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,ATL,PHI,away,False,,,,,,
2026-03-18,BOS @ NYY,1.0,0.0,,0,130.0,0.4648,0.4135,0.0512,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,NYY,BOS,away,False,,,,,,
2026-03-18,KCR @ TEX,12.0,3.0,,0,123.5,0.482,0.428,0.054,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,TEX,KCR,away,False,,,,,,
2026-03-18,BAL @ TOR,2.0,3.0,,0,-133.2,0.5983,0.5433,0.055,-140:-115,early,,-140:-115 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,TOR,BAL,home,True,,,,,,
2026-03-18,MIL @ SEA,7.0,3.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,SEA,MIL,,,,,,,,
2026-03-18,COL @ CIN,6.0,8.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,CIN,COL,,,,,,,,
2026-03-19,SFG @ COL,11.0,14.0,,0,128.2,0.4497,0.4194,0.0303,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,COL,SFG,home,False,,,,,,
2026-03-19,TEX @ MIL,11.0,4.0,,0,123.2,0.4798,0.4287,0.0511,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,MIL,TEX,away,False,,,,,,
2026-03-19,NYY @ TOR,11.0,0.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,TOR,NYY,,,,,,,,
2026-03-19,MIN @ BOS,4.0,2.0,,0,118.0,0.4498,0.4368,0.0131,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,BOS,MIN,away,False,,,,,,
2026-03-19,ARI @ CHW,4.0,2.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,CHW,ARI,,,,,,,,
2026-03-19,KCR @ CLE,6.0,5.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,CLE,KCR,,,,,,,,
2026-03-19,LAA @ KCR,3.0,4.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,KCR,LAA,,,,,,,,
2026-03-19,BAL @ NYY,5.0,4.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,NYY,BAL,,,,,,,,
2026-03-19,PIT @ BAL,5.0,2.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,BAL,PIT,,,,,,,,
2026-03-19,CHW @ SDP,13.0,6.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,SDP,CHW,,,,,,,,
2026-03-19,WSN @ STL,5.0,1.0,,0,-113.3,0.5593,0.507,0.0522,-115:+100,early,,-115:+100 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,STL,WSN,home,True,,,,,,
2026-03-19,NYM @ HOU,2.0,6.0,,0,108.2,0.5149,0.46,0.055,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,HOU,NYM,home,False,,,,,,
2026-03-19,SEA @ OAK,4.0,6.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,OAK,SEA,,,,,,,,
2026-03-19,TBR @ PHI,8.0,2.0,,0,126.8,0.4486,0.4224,0.0262,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,PHI,TBR,away,False,,,,,,
2026-03-20,SDP @ LAD,4.0,3.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,LAD,SDP,,,,,,,,
2026-03-20,MIA @ HOU,4.0,7.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,HOU,MIA,,,,,,,,
2026-03-20,CHW @ LAA,4.0,3.0,,0,113.8,0.4594,0.4482,0.0111,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,LAA,CHW,away,False,,,,,,
2026-03-20,CHC @ OAK,6.0,2.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,OAK,CHC,,,,,,,,
2026-03-20,BOS @ TBR,2.0,0.0,,0,132.2,0.4819,0.4123,0.0696,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,TBR,BOS,away,False,,,,,,
2026-03-20,TOR @ MIN,1.0,2.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,MIN,TOR,,,,,,,,
2026-03-20,WSN @ MIA,3.0,2.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,MIA,WSN,,,,,,,,
2026-03-20,BAL @ NYY,3.0,1.0,,0,130.7,0.4291,0.4142,0.015,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,NYY,BAL,away,False,,,,,,
2026-03-20,PIT @ ATL,8.0,1.0,,0,-149.5,0.5422,0.5334,0.0088,-180:-140,early,,-180:-140 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,ATL,PIT,home,True,,,,,,
2026-03-20,STL @ NYM,3.0,4.0,,0,-127.8,0.5517,0.537,0.0148,-140:-115,early,,-140:-115 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,NYM,STL,home,True,,,,,,
2026-03-20,MIL @ ARI,8.0,7.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,ARI,MIL,,,,,,,,
2026-03-20,KCR @ SFG,5.0,2.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,SFG,KCR,,,,,,,,
2026-03-20,SFG @ TEX,6.0,5.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,TEX,SFG,,,,,,,,
2026-03-20,DET @ PHI,4.0,4.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,PHI,DET,,,,,,,,
2026-03-20,CIN @ CHC,6.0,8.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,CHC,CIN,,,,,,,,
2026-03-20,COL @ SDP,3.0,9.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,SDP,COL,,,,,,,,
2026-03-20,SEA @ CLE,8.0,20.0,,0,-112.8,0.5381,0.506,0.0322,-115:+100,early,,-115:+100 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,CLE,SEA,away,True,,,,,,
2026-03-21,NYY @ DET,3.0,1.0,,0,119.8,0.5082,0.4344,0.0738,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,DET,NYY,away,False,,,,,,
2026-03-21,HOU @ NYM,5.0,7.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,NYM,HOU,,,,,,,,
2026-03-21,NYM @ WSN,3.0,1.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,WSN,NYM,,,,,,,,
2026-03-21,CHW @ CIN,11.0,7.0,,0,110.5,0.466,0.454,0.012,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,CIN,CHW,away,False,,,,,,
2026-03-21,CHC @ SEA,1.0,7.0,,0,99.7,0.477,0.4486,0.0284,-115:+100,early,,-115:+100 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,SEA,CHC,away,False,,,,,,
2026-03-21,CLE @ SFG,10.0,7.0,,0,94.2,0.4753,0.4599,0.0154,-115:+100,early,,-115:+100 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,SFG,CLE,away,False,,,,,,
2026-03-21,COL @ KCR,6.0,5.0,,0,130.5,0.429,0.4145,0.0145,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,KCR,COL,away,False,,,,,,
2026-03-21,TOR @ PIT,8.0,3.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,PIT,TOR,,,,,,,,
2026-03-21,SDP @ MIL,6.0,1.0,,0,-143.0,0.5488,0.5215,0.0273,-180:-140,early,,-180:-140 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,MIL,SDP,home,True,,,,,,
2026-03-21,OAK @ LAD,5.0,5.0,,0,126.7,0.4548,0.4216,0.0332,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,LAD,OAK,away,False,,,,,,
2026-03-21,MIN @ TBR,3.0,2.0,,0,109.8,0.5646,0.456,0.1086,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,TBR,MIN,home,False,,,,,,
2026-03-21,PHI @ BAL,10.0,8.0,,0,117.5,0.5366,0.4393,0.0973,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,BAL,PHI,away,False,,,,,,
2026-03-21,MIA @ STL,7.0,4.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,STL,MIA,,,,,,,,
2026-03-21,TEX @ ARI,5.0,2.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,ARI,TEX,,,,,,,,
2026-03-21,ATL @ BOS,1.0,6.0,,0,109.7,0.4662,0.4562,0.01,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,BOS,ATL,away,False,,,,,,
2026-03-22,OAK @ COL,6.0,5.0,,0,110.3,0.4841,0.4557,0.0285,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,COL,OAK,home,False,,,,,,
2026-03-22,WSN @ BAL,8.0,1.0,,0,139.2,0.4824,0.3997,0.0827,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,BAL,WSN,away,False,,,,,,
2026-03-22,MIL @ CHC,12.0,0.0,,0,159.0,0.4632,0.3699,0.0933,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,CHC,MIL,away,False,,,,,,
2026-03-22,TBR @ TOR,14.0,1.0,,0,144.8,0.4512,0.391,0.0603,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,TOR,TBR,away,False,,,,,,
2026-03-22,CIN @ CLE,8.0,2.0,,0,104.3,0.5219,0.4681,0.0538,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,CLE,CIN,away,False,,,,,,
2026-03-22,LAD @ LAA,5.0,13.0,,0,154.7,0.4483,0.3752,0.0731,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,LAA,LAD,home,False,,,,,,
2026-03-22,STL @ HOU,2.0,3.0,,0,116.7,0.4675,0.4432,0.0243,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,HOU,STL,away,False,,,,,,
2026-03-22,NYM @ MIA,4.0,3.0,,0,93.0,0.4805,0.4616,0.019,-115:+100,early,,-115:+100 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,MIA,NYM,home,False,,,,,,
2026-03-22,ATL @ MIN,7.0,3.0,,0,110.0,0.5494,0.4564,0.0929,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,MIN,ATL,away,False,,,,,,
2026-03-22,PHI @ NYY,6.0,2.0,,0,112.7,0.482,0.4506,0.0314,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,NYY,PHI,away,False,,,,,,
2026-03-22,ARI @ SDP,1.0,11.0,,0,130.2,0.4753,0.4162,0.0591,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,SDP,ARI,away,False,,,,,,
2026-03-22,BOS @ PIT,3.0,6.0,,0,-105.0,0.516,0.4887,0.0273,-115:+100,early,,-115:+100 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,PIT,BOS,away,True,,,,,,
2026-03-22,SEA @ CHW,2.0,4.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,CHW,SEA,,,,,,,,
2026-03-23,MIN @ BOS,6.0,9.0,,0,135.2,0.4656,0.4073,0.0583,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,BOS,MIN,away,False,,,,,,
2026-03-23,KCR @ TEX,3.0,2.0,,0,105.7,0.4824,0.4652,0.0172,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,TEX,KCR,away,False,,,,,,
2026-03-23,BAL @ WSN,0.0,2.0,,0,123.2,0.5104,0.4285,0.0819,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,WSN,BAL,home,False,,,,,,
2026-03-23,SEA @ SDP,10.0,3.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,SDP,SEA,,,,,,,,
2026-03-23,NYY @ CHC,15.0,6.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,CHC,NYY,,,,,,,,
2026-03-23,ATL @ PIT,2.0,5.0,,0,117.7,0.4972,0.4398,0.0574,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,PIT,ATL,home,False,,,,,,
2026-03-23,CLE @ ARI,0.0,7.0,,0,110.8,0.4757,0.4545,0.0212,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,ARI,CLE,away,False,,,,,,
2026-03-23,CHW @ OAK,10.0,9.0,,0,108.5,0.467,0.4585,0.0086,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,OAK,CHW,away,False,,,,,,
2026-03-23,DET @ COL,6.0,5.0,,0,119.0,0.446,0.4383,0.0076,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,COL,DET,home,False,,,,,,
2026-03-23,TBR @ PHI,0.0,7.0,,0,153.2,0.4504,0.3784,0.072,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,PHI,TBR,away,False,,,,,,
2026-03-23,CIN @ MIL,9.0,1.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,MIL,CIN,,,,,,,,
2026-03-23,LAA @ LAD,7.0,7.0,,0,135.5,0.4109,0.4067,0.0042,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,LAD,LAA,away,False,,,,,,
2026-03-24,NYY @ CHC,3.0,8.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,CHC,NYY,,,,,,,,
2026-03-24,TBR @ ATL,3.0,2.0,,0,142.8,0.4888,0.3946,0.0942,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,ATL,TBR,away,False,,,,,,
2026-03-24,DET @ COL,8.0,11.0,,0,129.8,0.4472,0.4146,0.0325,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,COL,DET,home,False,,,,,,
2026-03-24,LAA @ LAD,0.0,3.0,,0,220.8,0.4109,0.2985,0.1124,+170+,early,,+170+ excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,LAD,LAA,away,False,,,,,,
2026-03-24,BOS @ MIN,15.0,6.0,,0,125.2,0.4743,0.4242,0.0501,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,MIN,BOS,home,False,,,,,,
2026-03-24,KCR @ TEX,4.0,1.0,,0,118.2,0.482,0.4395,0.0425,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,TEX,KCR,away,False,,,,,,
2026-03-24,CLE @ ARI,5.0,10.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,ARI,CLE,,,,,,,,
2026-03-24,CIN @ MIL,4.0,1.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,MIL,CIN,,,,,,,,
2026-03-25,NYY @ SFG,0.0,7.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,SFG,NYY,,,,,,,,
2026-03-26,TBR @ STL,9.0,7.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,STL,TBR,,,,,,,,
2026-03-26,CLE @ SEA,4.0,6.0,,0,152.0,0.4512,0.3801,0.0712,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,SEA,CLE,away,False,,,,,,
2026-03-26,ARI @ LAD,8.0,2.0,,0,218.8,0.4086,0.3001,0.1085,+170+,early,,+170+ excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,LAD,ARI,away,False,,,,,,
2026-03-26,MIN @ BAL,2.0,1.0,,0,122.3,0.5257,0.4315,0.0942,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,BAL,MIN,away,False,,,,,,
2026-03-26,BOS @ CIN,0.0,3.0,,0,134.0,0.4747,0.4093,0.0655,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,CIN,BOS,home,False,,,,,,
2026-03-26,WSN @ CHC,4.0,10.0,,0,174.2,0.4214,0.3487,0.0727,+170+,early,,+170+ excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,CHC,WSN,away,False,,,,,,
2026-03-26,TEX @ PHI,5.0,3.0,,0,133.8,0.4568,0.4096,0.0472,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,PHI,TEX,away,False,,,,,,
2026-03-26,LAA @ HOU,0.0,3.0,,0,153.2,0.4712,0.3779,0.0933,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,HOU,LAA,away,False,,,,,,
2026-03-26,PIT @ NYM,11.0,7.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,NYM,PIT,,,,,,,,
2026-03-26,CHW @ MIL,14.0,2.0,,0,160.8,0.4339,0.3662,0.0676,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,MIL,CHW,away,False,,,,,,
2026-03-26,DET @ SDP,2.0,8.0,,0,108.5,0.518,0.4588,0.0592,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,SDP,DET,home,False,,,,,,
2026-03-27,DET @ SDP,2.0,5.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,SDP,DET,,,,,,,,
2026-03-27,ATH @ TOR,3.0,2.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,TOR,ATH,,,,,,,,
2026-03-27,COL @ MIA,2.0,1.0,,0,157.7,0.4544,0.3713,0.0831,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,MIA,COL,away,False,,,,,,
2026-03-27,NYY @ SFG,0.0,3.0,,0,111.7,0.4693,0.4527,0.0167,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,SFG,NYY,home,False,,,,,,
2026-03-27,ARI @ LAD,5.0,4.0,,0,194.2,0.4189,0.325,0.0938,+170+,early,,+170+ excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,LAD,ARI,away,False,,,,,,
2026-03-27,LAA @ HOU,2.0,6.0,,0,139.8,0.4712,0.3987,0.0725,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,HOU,LAA,away,False,,,,,,
2026-03-27,KCR @ ATL,6.0,0.0,,0,120.7,0.471,0.4331,0.0379,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,ATL,KCR,away,False,,,,,,
2026-03-27,CLE @ SEA,5.0,1.0,,0,143.0,0.4512,0.3936,0.0577,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,SEA,CLE,away,False,,,,,,
2026-03-28,NYY @ SFG,1.0,3.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,SFG,NYY,,,,,,,,
2026-03-28,ATH @ TOR,8.0,7.0,,0,,,,,,,,missing odds,manual_mid_underdog_130_170_edge_3pct,,0,100.0,TOR,ATH,,,,,,,,
2026-03-28,DET @ SDP,3.0,0.0,,0,-109.8,0.5176,0.5012,0.0164,-115:+100,early,,-115:+100 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,SDP,DET,home,True,,,,,,
2026-03-28,KCR @ ATL,6.0,2.0,,0,121.8,0.4824,0.4307,0.0517,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,ATL,KCR,away,False,,,,,,
2026-03-28,PIT @ NYM,4.0,2.0,,0,145.0,0.4726,0.3909,0.0817,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,NYM,PIT,away,False,,,,,,
2026-03-28,LAA @ HOU,11.0,9.0,,0,118.0,0.4656,0.4406,0.025,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,HOU,LAA,away,False,,,,,,
2026-03-28,CLE @ SEA,5.0,6.0,,0,152.2,0.4497,0.3795,0.0702,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,SEA,CLE,away,False,,,,,,
2026-03-28,WSN @ CHC,10.0,2.0,,0,198.7,0.4215,0.3197,0.1018,+170+,early,,+170+ excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,CHC,WSN,away,False,,,,,,
2026-03-28,CHW @ MIL,6.0,1.0,,0,162.0,0.4088,0.365,0.0439,+130:+170,early,,+130:+170 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,MIL,CHW,away,False,,,,,,
2026-03-28,TBR @ STL,6.0,5.0,,0,-107.3,0.5104,0.4947,0.0158,-115:+100,early,,-115:+100 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,STL,TBR,home,True,,,,,,
2026-03-28,BOS @ CIN,6.0,5.0,,0,116.5,0.4747,0.4419,0.0328,+100:+130,early,,+100:+130 excluded by manual_mid_underdog_130_170_edge_3pct,manual_mid_underdog_130_170_edge_3pct,,0,100.0,CIN,BOS,home,False,,,,,,
