Date,year,home_team,away_team,game_pk,home_lineup_ops_vs_sp,away_lineup_ops_vs_sp,home_opp_sp_is_lhp,away_opp_sp_is_lhp
2023-08-23,2023,LAA,CIN,716890.0,,0.7746206896551723,,0.0
2023-08-23,2023,LAA,CIN,716903.0,,0.7746206896551723,,0.0
2023-08-23,2023,LAA,CIN,716890.0,,0.7746206896551723,,0.0
2023-08-23,2023,LAA,CIN,716903.0,,0.7746206896551723,,0.0
2023-08-23,2023,LAA,CIN,716890.0,,0.7746206896551723,,0.0
2023-08-23,2023,LAA,CIN,716903.0,,0.7746206896551723,,0.0
2023-08-23,2023,CLE,LAD,716875.0,,0.7821904009480545,,0.0
2023-08-23,2023,LAA,CIN,716890.0,,0.7746206896551723,,0.0
2023-08-23,2023,LAA,CIN,716903.0,,0.7746206896551723,,0.0
2023-08-23,2023,LAA,CIN,716890.0,,0.7746206896551723,,0.0
2023-08-23,2023,LAA,CIN,716903.0,,0.7746206896551723,,0.0
2023-08-23,2023,LAA,CIN,716890.0,,0.7746206896551723,,0.0
2023-08-23,2023,LAA,CIN,716903.0,,0.7746206896551723,,0.0
2023-08-23,2023,LAA,CIN,716890.0,,0.7746206896551723,,0.0
2023-08-23,2023,LAA,CIN,716903.0,,0.7746206896551723,,0.0
2023-08-23,2023,CHW,SEA,716881.0,0.6975340793489319,,0.0,
2023-08-24,2023,MIN,TEX,716867.0,,0.7836555511965476,,0.0
2023-08-24,2023,NYY,WSN,716872.0,0.8128594122319301,,1.0,
2023-08-26,2023,BOS,LAD,716849.0,0.7542781130005486,,1.0,
2023-08-27,2023,MIL,SDP,716822.0,,0.752303923603903,,0.0
2023-08-28,2023,SFG,CIN,716823.0,,0.7995843780135005,,1.0
2023-08-28,2023,BAL,CHW,716815.0,,0.7001186165901108,,0.0
2023-08-29,2023,PHI,LAA,716806.0,0.7887512574302697,,1.0,
2023-08-29,2023,DET,NYY,716795.0,,0.8184415145368492,,1.0
2023-08-29,2023,NYM,TEX,716799.0,,0.7873097418817652,,1.0
2023-09-01,2023,KCR,BOS,716764.0,,0.7635254682878738,,0.0
2023-09-01,2023,SDP,SFG,716761.0,0.7562934379768913,,0.0,
2023-09-02,2023,STL,PIT,716744.0,,0.7042833333333333,,1.0
2023-09-02,2023,CIN,CHC,716753.0,0.7380348871298739,,0.0,
2023-09-03,2023,HOU,NYY,716735.0,,0.7582748282323548,,0.0
2023-09-03,2023,CHW,DET,716734.0,0.7165095271700777,,1.0,
2023-09-04,2023,TEX,HOU,716724.0,0.7771658701712465,,0.0,
2023-09-05,2023,SDP,PHI,716703.0,,0.7702492552135054,,0.0
2023-09-06,2023,SDP,PHI,716691.0,0.7592560949298813,,0.0,
2023-09-08,2023,CIN,STL,716677.0,0.7463598875351453,,1.0,
2023-09-09,2023,TOR,KCR,716661.0,,0.7170427684525178,,0.0
2023-09-09,2023,NYY,MIL,716659.0,0.8200969089390142,,1.0,
2023-09-10,2023,PHI,MIA,716643.0,,0.6868586723768737,,1.0
2023-09-11,2023,PHI,ATL,716590.0,0.7536358289979642,,0.0,
2023-09-11,2023,PHI,ATL,717664.0,0.7536358289979642,,0.0,
2023-09-11,2023,PHI,ATL,716590.0,0.7536358289979642,,0.0,
2023-09-11,2023,PHI,ATL,717664.0,0.7536358289979642,,0.0,
2023-09-11,2023,PHI,ATL,716590.0,0.7536358289979642,,0.0,
2023-09-11,2023,PHI,ATL,717664.0,0.7536358289979642,,0.0,
2023-09-11,2023,PHI,ATL,716590.0,0.7536358289979642,,0.0,
2023-09-11,2023,PHI,ATL,717664.0,0.7536358289979642,,0.0,
2023-09-11,2023,PHI,ATL,716590.0,0.7536358289979642,,0.0,
2023-09-11,2023,PHI,ATL,717664.0,0.7536358289979642,,0.0,
2023-09-11,2023,PHI,ATL,716590.0,0.7536358289979642,,0.0,
2023-09-11,2023,PHI,ATL,717664.0,0.7536358289979642,,0.0,
2023-09-11,2023,PHI,ATL,716590.0,0.7536358289979642,,0.0,
2023-09-11,2023,PHI,ATL,717664.0,0.7536358289979642,,0.0,
2023-09-11,2023,PHI,ATL,716590.0,0.7536358289979642,,0.0,
2023-09-11,2023,PHI,ATL,717664.0,0.7536358289979642,,0.0,
2023-09-12,2023,LAD,SDP,716608.0,,0.7445722604552674,,0.0
2023-09-13,2023,SEA,LAA,716602.0,,0.6828102409638555,,0.0
2023-09-13,2023,CHW,KCR,716598.0,,0.7095868891537543,,0.0
2023-09-14,2023,BOS,NYY,716593.0,,0.7537368053128276,,0.0
2023-09-14,2023,BOS,NYY,716597.0,,0.7537368053128276,,0.0
2023-09-14,2023,BOS,NYY,716593.0,,0.7537368053128276,,0.0
2023-09-14,2023,BOS,NYY,716597.0,,0.7537368053128276,,0.0
2023-09-14,2023,BOS,NYY,716593.0,,0.7537368053128276,,0.0
2023-09-14,2023,BOS,NYY,716597.0,,0.7537368053128276,,0.0
2023-09-14,2023,BOS,NYY,716593.0,,0.7537368053128276,,0.0
2023-09-14,2023,BOS,NYY,716597.0,,0.7537368053128276,,0.0
2023-09-14,2023,BOS,NYY,716593.0,,0.7537368053128276,,0.0
2023-09-14,2023,BOS,NYY,716597.0,,0.7537368053128276,,0.0
2023-09-14,2023,BOS,NYY,716593.0,,0.7537368053128276,,0.0
2023-09-14,2023,BOS,NYY,716597.0,,0.7537368053128276,,0.0
2023-09-14,2023,BOS,NYY,716593.0,,0.7537368053128276,,0.0
2023-09-14,2023,BOS,NYY,716597.0,,0.7537368053128276,,0.0
2023-09-14,2023,BOS,NYY,716593.0,,0.7537368053128276,,0.0
2023-09-14,2023,BOS,NYY,716597.0,,0.7537368053128276,,0.0
2023-09-16,2023,NYM,CIN,716555.0,,0.7225251472587222,,0.0
2023-09-18,2023,MIA,NYM,716535.0,0.7421980218855219,,0.0,
2023-09-18,2023,SDP,COL,716526.0,0.8228573923166473,,1.0,
2023-09-19,2023,KCR,CLE,716517.0,0.7429331395348838,,1.0,
2023-09-20,2023,WSN,CHW,716513.0,,0.7186836301950805,,0.0
2023-09-20,2023,NYY,TOR,716502.0,0.7468323497854077,,0.0,
2023-09-22,2023,CIN,PIT,716487.0,0.7507554660529344,,0.0,
2023-09-24,2023,MIA,MIL,716447.0,0.7217260475373684,,0.0,
2023-09-24,2023,HOU,KCR,716448.0,,0.698023891767415,,0.0
2023-09-24,2023,MIN,LAA,716445.0,,0.6954688128772636,,0.0
2023-09-24,2023,SDP,STL,716444.0,0.7875412226584407,,1.0,
2023-09-26,2023,TOR,NYY,716431.0,,0.6852818209972128,,0.0
2023-09-27,2023,DET,KCR,716414.0,,0.7308025912035458,,0.0
2023-09-27,2023,CLE,CIN,716418.0,,0.7794198410523431,,0.0
2023-09-29,2023,PIT,MIA,716398.0,,0.7184417571569595,,0.0
2023-09-30,2023,NYM,PHI,716376.0,,0.7986730538922157,,1.0
2023-09-30,2023,NYM,PHI,716393.0,,0.7986730538922157,,1.0
2023-09-30,2023,NYM,PHI,716376.0,,0.7986730538922157,,1.0
2023-09-30,2023,NYM,PHI,716393.0,,0.7986730538922157,,1.0
2023-09-30,2023,NYM,PHI,716376.0,,0.7986730538922157,,1.0
2023-09-30,2023,NYM,PHI,716393.0,,0.7986730538922157,,1.0
2023-09-30,2023,NYM,PHI,716376.0,,0.7986730538922157,,1.0
2023-09-30,2023,NYM,PHI,716393.0,,0.7986730538922157,,1.0
2023-09-30,2023,SEA,TEX,716366.0,,0.7804434058118268,,0.0
2023-09-30,2023,KCR,NYY,716375.0,0.7112140657084188,,0.0,
2023-09-30,2023,CHW,SDP,716374.0,,0.6857416985951469,,0.0
2023-09-30,2023,LAA,ATH,716371.0,0.7164260135135135,,0.0,
2023-09-30,2023,NYM,PHI,716376.0,,0.7986730538922157,,1.0
2023-09-30,2023,NYM,PHI,716393.0,,0.7986730538922157,,1.0
2023-09-30,2023,NYM,PHI,716376.0,,0.7986730538922157,,1.0
2023-09-30,2023,NYM,PHI,716393.0,,0.7986730538922157,,1.0
2023-09-30,2023,NYM,PHI,716376.0,,0.7986730538922157,,1.0
2023-09-30,2023,NYM,PHI,716393.0,,0.7986730538922157,,1.0
2023-09-30,2023,NYM,PHI,716376.0,,0.7986730538922157,,1.0
2023-09-30,2023,NYM,PHI,716393.0,,0.7986730538922157,,1.0
2024-03-30,2024,ARI,COL,747221.0,0.7985797280593325,,1.0,
2024-03-31,2024,SDP,SFG,745438.0,0.7477526951976479,,0.0,
2024-03-31,2024,LAD,STL,746166.0,,0.7368686131386861,,0.0
2024-04-01,2024,BAL,KCR,747058.0,,0.7429948592411261,,0.0
2024-04-01,2024,PHI,CIN,745600.0,,0.6925091185410334,,1.0
2024-04-01,2024,LAD,SFG,746170.0,0.8526409266409267,,0.0,
2024-04-02,2024,TBR,TEX,745111.0,,0.7380518028297581,,0.0
2024-04-05,2024,ATL,ARI,747143.0,,0.7789482541018089,,0.0
2024-04-06,2024,KCR,CHW,746329.0,0.7518498478922208,,0.0,
2024-04-06,2024,STL,MIA,745197.0,0.6855922944220817,,1.0,
2024-04-06,2024,SFG,SDP,745359.0,,0.7591320987654321,,0.0
2024-04-07,2024,CIN,NYM,746734.0,0.682248728094969,,1.0,
2024-04-08,2024,MIN,LAD,745925.0,,0.8465017211703959,,0.0
2024-04-08,2024,TEX,HOU,745034.0,0.7429930086226987,,0.0,
2024-04-10,2024,COL,ARI,746573.0,,0.7981190476190476,,1.0
2024-04-12,2024,NYM,KCR,745838.0,,0.7449933697347894,,0.0
2024-04-12,2024,LAD,SDP,746162.0,,0.7617556803676283,,0.0
2024-04-12,2024,CHW,CIN,746812.0,,0.7532856772184743,,0.0
2024-04-12,2024,ARI,STL,747217.0,,0.7364908340971585,,0.0
2024-04-13,2024,HOU,TEX,746405.0,,0.7429930086226987,,0.0
2024-04-14,2024,LAD,SDP,746164.0,0.8454419483518791,,0.0,
2024-04-15,2024,MIA,SFG,746080.0,0.6651650532429816,,1.0,
2024-04-15,2024,DET,TEX,746488.0,,0.6909186733303044,,0.0
2024-04-16,2024,ARI,CHC,747214.0,0.762123818099955,,0.0,
2024-04-17,2024,SEA,CIN,745267.0,,0.74623285841496,,0.0
2024-04-17,2024,CHW,KCR,746807.0,,0.7475213163799552,,0.0
2024-04-17,2024,CHW,KCR,746809.0,,0.7475213163799552,,0.0
2024-04-17,2024,CHW,KCR,746807.0,,0.7475213163799552,,0.0
2024-04-17,2024,CHW,KCR,746809.0,,0.7475213163799552,,0.0
2024-04-17,2024,CHW,KCR,746807.0,,0.7475213163799552,,0.0
2024-04-17,2024,CHW,KCR,746809.0,,0.7475213163799552,,0.0
2024-04-17,2024,CHW,KCR,746807.0,,0.7475213163799552,,0.0
2024-04-17,2024,CHW,KCR,746809.0,,0.7475213163799552,,0.0
2024-04-17,2024,CHW,KCR,746807.0,0.6383924646781789,,0.0,
2024-04-17,2024,CHW,KCR,746809.0,0.6383924646781789,,0.0,
2024-04-17,2024,CHW,KCR,746807.0,0.6383924646781789,,0.0,
2024-04-17,2024,CHW,KCR,746809.0,0.6383924646781789,,0.0,
2024-04-17,2024,CHW,KCR,746807.0,0.6383924646781789,,0.0,
2024-04-17,2024,CHW,KCR,746809.0,0.6383924646781789,,0.0,
2024-04-17,2024,CHW,KCR,746807.0,0.6383924646781789,,0.0,
2024-04-17,2024,CHW,KCR,746809.0,0.6383924646781789,,0.0,
2024-04-17,2024,CHW,KCR,746807.0,,0.7475213163799552,,0.0
2024-04-17,2024,CHW,KCR,746809.0,,0.7475213163799552,,0.0
2024-04-17,2024,CHW,KCR,746807.0,,0.7475213163799552,,0.0
2024-04-17,2024,CHW,KCR,746809.0,,0.7475213163799552,,0.0
2024-04-17,2024,CHW,KCR,746807.0,,0.7475213163799552,,0.0
2024-04-17,2024,CHW,KCR,746809.0,,0.7475213163799552,,0.0
2024-04-17,2024,CHW,KCR,746807.0,,0.7475213163799552,,0.0
2024-04-17,2024,CHW,KCR,746809.0,,0.7475213163799552,,0.0
2024-04-17,2024,ATH,STL,745671.0,,0.7587222108495394,,0.0
2024-04-17,2024,MIL,SDP,746005.0,,0.7577937362368485,,0.0
2024-04-17,2024,CHW,KCR,746807.0,0.6383924646781789,,0.0,
2024-04-17,2024,CHW,KCR,746809.0,0.6383924646781789,,0.0,
2024-04-17,2024,CHW,KCR,746807.0,0.6383924646781789,,0.0,
2024-04-17,2024,CHW,KCR,746809.0,0.6383924646781789,,0.0,
2024-04-17,2024,CHW,KCR,746807.0,0.6383924646781789,,0.0,
2024-04-17,2024,CHW,KCR,746809.0,0.6383924646781789,,0.0,
2024-04-17,2024,CHW,KCR,746807.0,0.6383924646781789,,0.0,
2024-04-17,2024,CHW,KCR,746809.0,0.6383924646781789,,0.0,
2024-04-19,2024,ATL,TEX,747136.0,,0.7446808278867102,,1.0
2024-04-21,2024,ATL,TEX,747133.0,,0.7539011335012594,,0.0
2024-04-21,2024,CHC,MIA,746894.0,,0.6871899415204679,,0.0
2024-04-22,2024,MIN,CHW,745916.0,,0.6406750770955985,,0.0
2024-04-23,2024,COL,SDP,746566.0,,0.7588846851515937,,0.0
2024-04-23,2024,KCR,TOR,746321.0,0.7491787375415282,,0.0,
2024-04-23,2024,CIN,PHI,746722.0,0.7109326065411298,,1.0,
2024-04-23,2024,WSN,LAD,744863.0,,0.8372697495183045,,1.0
2024-04-23,2024,STL,ARI,745193.0,,,,
2024-04-25,2024,TEX,SEA,745027.0,0.7310207195328686,,0.0,
2024-04-26,2024,MIA,WSN,746078.0,0.6950575094005751,,0.0,
2024-04-27,2024,TEX,CIN,745020.0,0.7613207999999999,,0.0,
2024-04-27,2024,MIA,WSN,746075.0,0.6696847575057737,,1.0,
2024-04-27,2024,CHW,TBR,746803.0,0.6633967631191762,,0.0,
2024-04-28,2024,TOR,LAD,744947.0,,0.8493351088466883,,0.0
2024-04-28,2024,TEX,CIN,745022.0,,0.7561040525739321,,0.0
2024-04-28,2024,DET,KCR,746483.0,,0.7042853275582025,,1.0
2024-04-28,2024,SDP,PHI,745428.0,0.7642734702893748,,0.0,
2024-04-29,2024,ARI,LAD,747211.0,,,,
2024-04-29,2024,TOR,KCR,744945.0,,0.7376014846235418,,0.0
2024-04-30,2024,DET,STL,746477.0,,0.7534967389017463,,0.0
2024-04-30,2024,DET,STL,746481.0,,0.7534967389017463,,0.0
2024-04-30,2024,DET,STL,746477.0,,0.7534967389017463,,0.0
2024-04-30,2024,DET,STL,746481.0,,0.7534967389017463,,0.0
2024-04-30,2024,DET,STL,746477.0,,0.7534967389017463,,0.0
2024-04-30,2024,DET,STL,746481.0,,0.7534967389017463,,0.0
2024-04-30,2024,DET,STL,746477.0,,0.7534967389017463,,0.0
2024-04-30,2024,DET,STL,746481.0,,0.7534967389017463,,0.0
2024-04-30,2024,DET,STL,746477.0,,0.7534967389017463,,0.0
2024-04-30,2024,DET,STL,746481.0,,0.7534967389017463,,0.0
2024-04-30,2024,DET,STL,746477.0,,0.7534967389017463,,0.0
2024-04-30,2024,DET,STL,746481.0,,0.7534967389017463,,0.0
2024-04-30,2024,DET,STL,746477.0,,0.7534967389017463,,0.0
2024-04-30,2024,DET,STL,746481.0,,0.7534967389017463,,0.0
2024-04-30,2024,DET,STL,746477.0,,0.7534967389017463,,0.0
2024-04-30,2024,DET,STL,746481.0,,0.7534967389017463,,0.0
2024-05-01,2024,TEX,WSN,745023.0,0.745262323943662,,0.0,
2024-05-02,2024,MIA,COL,746070.0,0.714802748791041,,0.0,
2024-05-03,2024,KCR,TEX,746318.0,,0.7477698833510074,,0.0
2024-05-04,2024,ARI,SDP,747209.0,,0.7500081713158636,,0.0
2024-05-04,2024,KCR,TEX,746311.0,0.7060861784789262,,0.0,
2024-05-04,2024,CIN,BAL,746720.0,0.7031027624309392,,1.0,
2024-05-05,2024,KCR,TEX,746314.0,0.7432121212121211,,0.0,
2024-05-05,2024,LAD,ATL,746153.0,0.819139085894405,,1.0,
2024-05-05,2024,STL,CHW,745185.0,0.7225550935550935,,1.0,
2024-05-06,2024,ATH,TEX,745669.0,,0.7141145299145301,,1.0
2024-05-07,2024,LAD,MIA,746147.0,,0.7013168638366969,,0.0
2024-05-08,2024,ATH,TEX,745659.0,,0.7265166747220879,,1.0
2024-05-08,2024,ATH,TEX,745664.0,,0.7265166747220879,,1.0
2024-05-08,2024,ATH,TEX,745659.0,,0.7265166747220879,,1.0
2024-05-08,2024,ATH,TEX,745664.0,,0.7265166747220879,,1.0
2024-05-08,2024,ATH,TEX,745659.0,,0.7265166747220879,,1.0
2024-05-08,2024,ATH,TEX,745664.0,,0.7265166747220879,,1.0
2024-05-08,2024,ATH,TEX,745659.0,,0.7265166747220879,,1.0
2024-05-08,2024,ATH,TEX,745664.0,,0.7265166747220879,,1.0
2024-05-08,2024,ATH,TEX,745659.0,,0.7265166747220879,,1.0
2024-05-08,2024,ATH,TEX,745664.0,,0.7265166747220879,,1.0
2024-05-08,2024,ATH,TEX,745659.0,,0.7265166747220879,,1.0
2024-05-08,2024,ATH,TEX,745664.0,,0.7265166747220879,,1.0
2024-05-08,2024,ATH,TEX,745659.0,,0.7265166747220879,,1.0
2024-05-08,2024,ATH,TEX,745664.0,,0.7265166747220879,,1.0
2024-05-08,2024,ATH,TEX,745659.0,,0.7265166747220879,,1.0
2024-05-08,2024,ATH,TEX,745664.0,,0.7265166747220879,,1.0
2024-05-09,2024,LAA,KCR,746241.0,,0.7316283783783784,,1.0
2024-05-10,2024,MIL,STL,745993.0,0.7314688684353006,,0.0,
2024-05-10,2024,SDP,LAD,745421.0,0.7722730560578662,,0.0,
2024-05-10,2024,SFG,CIN,745340.0,,0.7564716898954704,,0.0
2024-05-11,2024,COL,TEX,746554.0,,0.7312344552196235,,0.0
2024-05-11,2024,SDP,LAD,745422.0,,0.786537468870274,,0.0
2024-05-13,2024,TEX,CLE,745019.0,0.7312344552196235,,0.0,
2024-05-13,2024,LAA,STL,746233.0,,0.7275399230943225,,0.0
2024-05-14,2024,SEA,KCR,745257.0,,0.7551506258978042,,0.0
2024-05-15,2024,MIL,PIT,745992.0,0.7666672727272729,,1.0,
2024-05-15,2024,ARI,CIN,747203.0,,0.7520546875,,0.0
2024-05-15,2024,SDP,COL,745417.0,0.7227003686150605,,1.0,
2024-05-17,2024,TEX,LAA,745016.0,0.7265166747220879,,1.0,
2024-05-17,2024,LAD,CIN,746148.0,0.8299110692613518,,0.0,
2024-05-19,2024,TEX,LAA,745012.0,0.7323760356915232,,0.0,
2024-05-19,2024,STL,BOS,745179.0,0.7336194486983154,,0.0,
2024-05-20,2024,KCR,DET,746307.0,0.7469725638599811,,0.0,
2024-05-21,2024,MIA,MIL,746058.0,,0.7540605590062112,,1.0
2024-05-21,2024,CIN,SDP,746716.0,0.7398740076824583,,0.0,
2024-05-22,2024,CIN,SDP,746712.0,,0.7824495136637333,,0.0
2024-05-23,2024,PHI,TEX,745573.0,,0.6908611169652266,,0.0
2024-05-24,2024,CIN,LAD,746713.0,,0.8271083155650321,,0.0
2024-05-25,2024,MIN,TEX,745901.0,,0.7394688919612877,,0.0
2024-05-26,2024,TBR,KCR,745088.0,,0.743958381237066,,0.0
2024-05-27,2024,SDP,MIA,745416.0,0.7237951685958732,,1.0,
2024-05-27,2024,MIL,CHC,745986.0,0.7477188160676533,,1.0,
2024-05-27,2024,COL,CLE,746549.0,0.7196829152863228,,0.0,
2024-05-28,2024,CIN,STL,746709.0,0.7629338643495052,,0.0,
2024-05-29,2024,NYM,LAD,745817.0,,0.8370271716755866,,1.0
2024-05-30,2024,MIN,KCR,745898.0,,0.7425322345086585,,0.0
2024-05-31,2024,KCR,SDP,746303.0,0.7454221364221363,,0.0,
2024-06-01,2024,MIA,TEX,746062.0,,0.7537987616099072,,1.0
2024-06-01,2024,MIL,CHW,745980.0,0.7505885885885887,,1.0,
2024-06-02,2024,MIA,TEX,746061.0,,0.743239924134661,,1.0
2024-06-02,2024,KCR,SDP,746301.0,,0.7325124800849708,,1.0
2024-06-03,2024,COL,CIN,746548.0,,0.7667740036231884,,0.0
2024-06-05,2024,PIT,LAD,745494.0,,0.8367501068832836,,0.0
2024-06-07,2024,TEX,SFG,745008.0,0.6981938168846611,,0.0,
2024-06-07,2024,KCR,SEA,746302.0,0.7517910250769908,,0.0,
2024-06-07,2024,SDP,ARI,745406.0,0.7698488315481986,,0.0,
2024-06-08,2024,TEX,SFG,745001.0,0.7042574850299401,,0.0,
2024-06-08,2024,CIN,CHC,746703.0,0.7566215659340659,,0.0,
2024-06-11,2024,LAD,TEX,746139.0,0.7636148331273177,,0.0,
2024-06-12,2024,SEA,CHW,745246.0,,0.6634276367443076,,0.0
2024-06-12,2024,SDP,ATH,745405.0,0.7419912037037037,,1.0,
2024-06-13,2024,LAD,TEX,746136.0,,,,
2024-06-14,2024,SEA,TEX,745247.0,,0.7045170755170757,,0.0
2024-06-15,2024,MIL,CIN,745976.0,,0.7421305856832973,,1.0
2024-06-17,2024,COL,LAD,746543.0,,0.8118309736440863,,0.0
2024-06-18,2024,CHW,HOU,746783.0,0.6678403679653679,,1.0,
2024-06-18,2024,TEX,NYM,745004.0,0.7426618141097424,,0.0,
2024-06-18,2024,PHI,SDP,745563.0,,0.7803876992031873,,0.0
2024-06-19,2024,MIA,STL,746050.0,,0.7126344527044348,,0.0
2024-06-19,2024,TEX,NYM,745002.0,0.7461640826873386,,1.0,
2024-06-21,2024,CIN,BOS,746698.0,0.7400238679455722,,0.0,
2024-06-22,2024,PHI,ARI,745564.0,,0.7183500294637596,,0.0
2024-06-22,2024,TEX,KCR,744997.0,,0.7536197624915977,,0.0
2024-06-23,2024,DET,CHW,746457.0,,0.6574053148192482,,0.0
2024-06-23,2024,SDP,MIL,745396.0,0.7652818240760753,,0.0,
2024-06-24,2024,CHW,LAD,746780.0,,0.7869990800367986,,1.0
2024-06-24,2024,MIL,TEX,745974.0,,0.7368899773926147,,0.0
2024-06-25,2024,MIL,TEX,745973.0,,0.7461640826873386,,1.0
2024-06-26,2024,STL,ATL,745157.0,0.7225057007125889,,0.0,
2024-06-26,2024,STL,ATL,745158.0,0.7225057007125889,,0.0,
2024-06-26,2024,STL,ATL,745157.0,0.7225057007125889,,0.0,
2024-06-26,2024,STL,ATL,745158.0,0.7225057007125889,,0.0,
2024-06-26,2024,STL,ATL,745157.0,0.7225057007125889,,0.0,
2024-06-26,2024,STL,ATL,745158.0,0.7225057007125889,,0.0,
2024-06-26,2024,STL,ATL,745157.0,0.7225057007125889,,0.0,
2024-06-26,2024,STL,ATL,745158.0,0.7225057007125889,,0.0,
2024-06-26,2024,STL,ATL,745157.0,0.7225057007125889,,0.0,
2024-06-26,2024,STL,ATL,745158.0,0.7225057007125889,,0.0,
2024-06-26,2024,STL,ATL,745157.0,0.7225057007125889,,0.0,
2024-06-26,2024,STL,ATL,745158.0,0.7225057007125889,,0.0,
2024-06-26,2024,STL,ATL,745157.0,0.7225057007125889,,0.0,
2024-06-26,2024,STL,ATL,745158.0,0.7225057007125889,,0.0,
2024-06-26,2024,STL,ATL,745157.0,0.7225057007125889,,0.0,
2024-06-26,2024,STL,ATL,745158.0,0.7225057007125889,,0.0,
2024-06-27,2024,STL,CIN,745162.0,,0.7236407350689128,,0.0
2024-06-27,2024,KCR,CLE,746288.0,0.739060650887574,,0.0,
2024-06-29,2024,BOS,SDP,746940.0,,0.7532512562814071,,0.0
2024-06-29,2024,CHW,COL,746778.0,0.6683689732142857,,0.0,
2024-06-29,2024,BAL,TEX,747018.0,,0.7311815252416756,,1.0
2024-06-30,2024,BAL,TEX,747016.0,,0.7393789029535865,,1.0
2024-06-30,2024,SFG,LAD,745320.0,,0.7552004345464421,,0.0
2024-07-02,2024,CHC,PHI,746860.0,,0.7287783634538153,,0.0
2024-07-03,2024,KCR,TBR,746283.0,0.7432183588317107,,0.0,
2024-07-03,2024,NYY,CIN,745728.0,,0.7324829178208679,,1.0
2024-07-04,2024,TEX,SDP,744996.0,,0.7563587479935795,,0.0
2024-07-05,2024,TEX,TBR,744992.0,0.7378793686583991,,0.0,
2024-07-06,2024,TEX,TBR,744995.0,0.7349407158836688,,0.0,
2024-07-06,2024,LAD,MIL,746129.0,0.8007792469744509,,0.0,
2024-07-07,2024,ATL,PHI,747098.0,,0.7227626016260162,,0.0
2024-07-07,2024,MIA,CHW,746039.0,,,,
2024-07-08,2024,CIN,COL,746692.0,0.7496898137502874,,0.0,
2024-07-10,2024,STL,KCR,745155.0,,0.7469725638599811,,0.0
2024-07-10,2024,STL,KCR,745156.0,,0.7469725638599811,,0.0
2024-07-10,2024,STL,KCR,745155.0,,0.7469725638599811,,0.0
2024-07-10,2024,STL,KCR,745156.0,,0.7469725638599811,,0.0
2024-07-10,2024,STL,KCR,745155.0,,0.7469725638599811,,0.0
2024-07-10,2024,STL,KCR,745156.0,,0.7469725638599811,,0.0
2024-07-10,2024,STL,KCR,745155.0,,0.7469725638599811,,0.0
2024-07-10,2024,STL,KCR,745156.0,,0.7469725638599811,,0.0
2024-07-10,2024,LAA,TEX,746205.0,,0.7310207195328687,,0.0
2024-07-10,2024,STL,KCR,745155.0,,0.7469725638599811,,0.0
2024-07-10,2024,STL,KCR,745156.0,,0.7469725638599811,,0.0
2024-07-10,2024,STL,KCR,745155.0,,0.7469725638599811,,0.0
2024-07-10,2024,STL,KCR,745156.0,,0.7469725638599811,,0.0
2024-07-10,2024,STL,KCR,745155.0,,0.7469725638599811,,0.0
2024-07-10,2024,STL,KCR,745156.0,,0.7469725638599811,,0.0
2024-07-10,2024,STL,KCR,745155.0,,0.7469725638599811,,0.0
2024-07-10,2024,STL,KCR,745156.0,,0.7469725638599811,,0.0
2024-07-10,2024,SDP,SEA,745394.0,0.758713425345044,,0.0,
2024-07-11,2024,PHI,LAD,745558.0,,0.7906405550581915,,0.0
2024-07-12,2024,HOU,TEX,746371.0,,0.7262027795325333,,0.0
2024-07-12,2024,DET,LAD,746450.0,,0.8153442696629213,,1.0
2024-07-13,2024,CIN,MIA,746687.0,,,,
2024-07-19,2024,MIA,NYM,746040.0,0.6948776351970669,,1.0,
2024-07-19,2024,KCR,CHW,746284.0,0.7447259091843025,,0.0,
2024-07-20,2024,KCR,CHW,746286.0,,0.6804229000242071,,0.0
2024-07-21,2024,TEX,BAL,744991.0,0.7305979149632051,,0.0,
2024-07-21,2024,LAD,BOS,746125.0,0.8035869311551926,,0.0,
2024-07-21,2024,CLE,SDP,746610.0,,0.7643857446808511,,0.0
2024-07-21,2024,WSN,CIN,744831.0,,0.75464737178123,,0.0
2024-07-22,2024,TEX,CHW,744988.0,0.7310207195328686,,0.0,
2024-07-24,2024,MIN,PHI,745877.0,0.7206807881773399,,0.0,
2024-07-24,2024,PIT,STL,745472.0,,0.7173947628458497,,1.0
2024-07-24,2024,MIA,BAL,746035.0,0.7370671140939598,,0.0,
2024-07-24,2024,KCR,ARI,746279.0,0.7443329796264856,,0.0,
2024-07-25,2024,TEX,CHW,744984.0,,0.6764913669064748,,0.0
2024-07-26,2024,TOR,TEX,744906.0,,0.7410438328236494,,1.0
2024-07-27,2024,TOR,TEX,744908.0,,0.7353489593464306,,0.0
2024-07-27,2024,BAL,SDP,747006.0,,0.7585694663364106,,0.0
2024-07-27,2024,TBR,CIN,745059.0,,0.7597003668976764,,0.0
2024-07-28,2024,TOR,TEX,744902.0,,0.7302619411539931,,0.0
2024-07-30,2024,BOS,SEA,746926.0,0.7728622837370243,,0.0,
2024-07-30,2024,TBR,MIA,745060.0,,0.6663859386686612,,1.0
2024-07-30,2024,CHW,KCR,746763.0,,,,
2024-07-31,2024,STL,TEX,745148.0,,,,
2024-08-02,2024,CIN,SFG,746679.0,0.7393893458676067,,1.0,
2024-08-03,2024,DET,KCR,746440.0,,0.724942317255097,,1.0
